mesure,indicateur,id_indicateur,code_departement,libelle_departement,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,progression_derniere_maj,pourcentage_progression_derniere_maj,progression_derniere_maj_date,cible,pourcentage_cible,date_cible,unite
Réduire l'utilisation des produits phytosanitaires et accélérer la transition écologique,Surface agricole cultivée en agriculture biologique,surface-agriculture-biologique,52,Haute-Marne,9.6,2021-12-31,3.0,2017-12-31,7.0,220.0,6.8,41.0,2019-12-31,15.0,55.0,2022-12-31,% de surface agricole
Réduire l'utilisation des produits phytosanitaires et accélérer la transition écologique,Nombre d’agriculteurs engagés dans une démarche certifiée de transition agro-écologique,nb-agriculteurs-agro-eco,52,Haute-Marne,261.0,2021-12-31,106.0,2017-12-31,155.0,146.0,,,,251.0,100.0,2022-12-31,agriculteurs
Sécuriser le paiement des aides PAC,Taux de bénéficiaires payés dans les délais prévus,taux-paiement-dpb,52,Haute-Marne,99.94,2022-12-31,0.0,2017-12-31,100.0,,,,,99.0,100.0,2022-12-31,%
Renforcer la sécurité du quotidien,Nombre d’heures de patrouille de voie publique,nb-heures-patrouille,52,Haute-Marne,267549.0,2022-10-31,322666.0,2017-12-31,-55117.0,-17.0,,,,,,,heures de patrouille sur douze mois *
Renforcer la sécurité du quotidien,Atteintes aux personnes dans les transports en commun,nb-atteintes-personnes,52,Haute-Marne,13.0,2021-12-31,15.0,2017-12-31,-2.0,-13.0,,,,,,,atteintes aux personnes dans l'année
Renforcer la sécurité du quotidien,Atteintes aux biens dans les transports en commun,nb-atteintes-biens,52,Haute-Marne,35.0,2021-12-31,43.0,2017-12-31,-8.0,-19.0,,,,,,,atteintes aux biens dans l'année
Lutter contre les stupéfiants,Nombre d'amendes forfaitaires délictuelles dressées,nb-amendes-delictuelles-dressees,52,Haute-Marne,189.0,2022-12-31,0.0,2020-05-31,189.0,,45.0,320.0,2021-03-31,,,,amendes dressées
Lutter contre les violences faites aux femmes,Nombre d’ordonnances de protection délivrées,nb-ordonnances-delivrees,52,Haute-Marne,12.0,2021-09-30,0.0,2017-09-30,12.0,,,,,,,,ordonnances dans l'année
Lutter contre les atteintes aux principes républicains,Nombre de contrôles réalisés dans le cadre des CLIR ou des dispositifs existant localement avant la mise en place progressive des CLIR,nb-controles-clir,52,Haute-Marne,6.0,2022-12-31,,,,,,,,,,,contrôles
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,52,Haute-Marne,13.0,2022-09-30,15.0,2017-12-31,-2.0,-13.0,12.0,8.0,2019-12-31,,,,morts dans l'année
Lutter contre la récidive par une meilleure insertion professionnelle des personnes placées sous main de justice,Taux de personnes détenues ayant bénéficié d'une formation dans l'année,tx-detenus-formation,52,Haute-Marne,5.0,2022-09-30,5.0,2021-06-30,0.0,0.0,,,,,,,% de détenus
Lutter contre la récidive par une meilleure insertion professionnelle des personnes placées sous main de justice,Postes de travail d’intérêt général proposés sur l’ensemble du territoire national en tant que peine,nb-postes-tig,52,Haute-Marne,180.0,2022-12-31,152.0,2021-03-31,28.0,18.0,,,,,,,postes
Lutter contre les impayés de pensions alimentaires,Nombre de familles bénéficiaires d'une pension alimentaire versée par l'intermédiaire du service public des pensions alimentaires,nb-familles-aripa,52,Haute-Marne,250.0,2022-10-31,0.0,2020-09-30,250.0,,18.0,1289.0,2021-03-31,550.0,45.0,2022-12-31,familles
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins audio,tx-equipements-audio,52,Haute-Marne,32.22,2022-06-30,0.0,2018-12-31,32.0,,10.76,199.0,2020-09-30,40.0,81.0,2022-12-31,%
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins dentaires,tx-equipements-dentaire,52,Haute-Marne,71.53,2022-06-30,0.0,2019-03-31,72.0,,72.52,-1.0,2020-09-30,45.0,100.0,2022-12-31,%
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins optiques,tx-equipements-optique,52,Haute-Marne,16.55,2022-06-30,0.0,2019-12-31,17.0,,15.23,9.0,2020-09-30,20.0,83.0,2022-12-31,%
Doubler le nombre de maisons de santé et de centres de santé dans les territoires,Nombre de maisons de santé pluri-professionnelles,nb-maisons-sante,52,Haute-Marne,9.0,2022-12-31,8.0,2017-06-30,1.0,12.0,8.0,12.0,2020-06-30,11.0,33.0,2022-12-31,maisons de santé
Doubler le nombre de maisons de santé et de centres de santé dans les territoires,Nombre de centres de santé,nb-centres-sante,52,Haute-Marne,0.0,2021-12-31,,,,,,,,0.0,,2022-12-31,centres de santé
Allonger le congé paternité pour un meilleur développement de l’enfant,Nombre de pères / conjoints prenant un congé de paternité,nb-peres-conge-paternite,52,Haute-Marne,654.0,2021-12-31,683.0,2018-12-31,-29.0,-4.0,430.0,52.0,2020-09-30,771.0,0.0,2022-12-31,pères / conjoints dans l'année
Simplifier l’accès aux droits des personnes handicapées,Durée moyenne de traitement pour les demandes d’allocation adulte handicapé,duree-moyenne-traitement-demandes-allocation-adulte-handicape,52,Haute-Marne,2.94,2022-09-30,3.0,2017-12-31,-0.0,-2.0,2.6,13.0,2020-09-30,3.01,100.0,2022-12-31,mois de traitement
MaPrimeRénov',Nombre de dossiers MaPrimeRénov' validés,nb-maprimerenov-valides,52,Haute-Marne,6814.0,2022-10-31,0.0,2019-12-31,6814.0,,1001.0,581.0,2021-03-31,5710.0,100.0,2022-12-31,dossiers validés
Faciliter l’accès au logement des personnes sans-abri,Nombre de personnes sans-abri ou en hébergement ayant obtenu un logement social,logement-sans-domicile-hebergement-urgence,52,Haute-Marne,158.0,2022-11-30,81.0,2017-12-31,77.0,95.0,163.0,-3.0,2019-12-31,161.0,96.0,2022-12-31,personnes dans l'année*
Améliorer la qualité du service rendu à l’usager,Part des lieux d’accueil du public qui publient leurs résultats (national et local),tx-transparence-resultats,52,Haute-Marne,91.0,2022-12-31,7.0,2017-12-31,84.0,1200.0,,,,100.0,90.0,2022-12-31,% de réseaux
Assurer une bonne couverture en internet fixe et en téléphonie mobile pour tous les Français d'ici 2022,Taux de déploiement de la fibre,taux-deploiement-fibre,52,Haute-Marne,78.0,2022-09-30,5.0,2017-12-31,73.0,1460.0,24.0,225.0,2020-09-30,,,,% de déploiement
Déployer une offre France services dans tous les territoires ,Nombre de labellisations (atteinte de l'objectif fixé),nb-labellisations-france-services,52,Haute-Marne,13.0,2022-12-31,3.0,2020-01-31,10.0,333.0,7.0,86.0,2020-09-30,20.0,59.0,2022-12-31,labellisations
Déployer le pass Culture,Nombre d’utilisateurs du pass Culture de 18 ans,nb-utilisateurs-pass-culture,52,Haute-Marne,2699.0,2022-12-31,0.0,2019-01-31,2699.0,,1.0,269800.0,2020-10-31,3031.0,89.0,2022-12-31,utilisateurs
Accompagner les aidants,Nombre de bénéficiaires d'un congé de proche aidant indemnisé,nb-beneficiaires-ajpa,52,Haute-Marne,19.0,2022-12-31,0.0,2020-09-30,19.0,,,,,195.0,10.0,2022-12-31,bénéficiaires
Redynamiser les cœurs de ville,Nombre de logements rénovés dans les petites villes (- de 20 000 habitants),nb-logements-renoves-petites-villes,52,Haute-Marne,161.0,2022-06-30,0.0,2020-09-30,161.0,,,,,,,,logements rénovés
Redynamiser les cœurs de ville,Nombre de logements ayant bénéficié d'un accompagnement (réhabilitation ou subvention),nb-logement-accompagnement,52,Haute-Marne,657.0,2022-09-30,0.0,2019-12-31,657.0,,454.0,45.0,2021-03-31,,,,logements
Redynamiser les cœurs de ville,Nombre de logements rénovés dans les villes moyennes (+ de 20 000 habitants),nb-logement-accompagnement,52,Haute-Marne,657.0,2022-09-30,0.0,2019-12-31,657.0,,454.0,45.0,2021-03-31,,,,logements rénovés
Apprendre à nager et à circuler à vélo en toute sécurité,Nombre d'enfants ayant suivi un cycle d’Aisance Aquatique,nb-cycle-aisance-aquatique,52,Haute-Marne,101.0,2022-12-31,0.0,2019-03-31,101.0,,,,,197.0,51.0,2022-12-31,enfants
Apprendre à nager et à circuler à vélo en toute sécurité,Nombre d’attestations « savoir rouler à vélo » délivrées,nb-attestations-savoir-rouler-velo,52,Haute-Marne,3893.0,2022-12-31,0.0,2019-03-31,3893.0,,1434.0,171.0,2021-06-30,450.0,100.0,2022-12-31,attestations
Simplifier l’accès à l’aide juridictionnelle,Nombre de demandes d'aide juridictionnelle formulées par voie dématérialisée,nb-aide-juridictionnelle-dematerialisee,52,Haute-Marne,3.6,2022-11-30,0.0,2021-01-31,4.0,,,,,15.0,24.0,2022-12-31,% des demandes *
Garantir l'égalité professionnelle entre les femmes et les hommes,Part des entreprises respectant leur obligation de publier l’index égalité professionnelle,tx-entreprise-egalite-pro,52,Haute-Marne,90.0,2022-12-31,0.0,2019-03-31,90.0,,,,,90.0,100.0,2022-12-31,%
