mesure,indicateur,id_indicateur,code_departement,libelle_departement,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,progression_derniere_maj,pourcentage_progression_derniere_maj,progression_derniere_maj_date,cible,pourcentage_cible,date_cible,unite
Lutter contre les impayés de pensions alimentaires,Nombre de familles bénéficiaires d'une pension alimentaire versée par l'intermédiaire du service public des pensions alimentaires,nb-familles-aripa,72,Sarthe,687.0,2022-10-31,0.0,2020-09-30,687.0,,33.0,1982.0,2021-03-31,1753.0,39.0,2022-12-31,familles
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins audio,tx-equipements-audio,72,Sarthe,37.63,2022-06-30,0.0,2018-12-31,38.0,,11.3,233.0,2020-09-30,40.0,94.0,2022-12-31,%
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins dentaires,tx-equipements-dentaire,72,Sarthe,65.26,2022-06-30,0.0,2019-03-31,65.0,,64.79,1.0,2020-09-30,45.0,100.0,2022-12-31,%
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins optiques,tx-equipements-optique,72,Sarthe,17.08,2022-06-30,0.0,2019-12-31,17.0,,14.21,20.0,2020-09-30,20.0,85.0,2022-12-31,%
Doubler le nombre de maisons de santé et de centres de santé dans les territoires,Nombre de maisons de santé pluri-professionnelles,nb-maisons-sante,72,Sarthe,19.0,2022-12-31,14.0,2017-06-30,5.0,36.0,18.0,6.0,2020-06-30,19.0,100.0,2022-12-31,maisons de santé
Doubler le nombre de maisons de santé et de centres de santé dans les territoires,Nombre de centres de santé,nb-centres-sante,72,Sarthe,3.0,2021-12-31,0.0,2017-12-31,3.0,,,,,5.0,60.0,2022-12-31,centres de santé
Allonger le congé paternité pour un meilleur développement de l’enfant,Nombre de pères / conjoints prenant un congé de paternité,nb-peres-conge-paternite,72,Sarthe,3022.0,2021-12-31,2729.0,2018-12-31,293.0,11.0,1875.0,61.0,2020-09-30,3238.0,58.0,2022-12-31,pères / conjoints dans l'année
Simplifier l’accès aux droits des personnes handicapées,Durée moyenne de traitement pour les demandes d’allocation adulte handicapé,duree-moyenne-traitement-demandes-allocation-adulte-handicape,72,Sarthe,4.1,2022-09-30,4.2,2017-12-31,-0.0,-2.0,4.3,-5.0,2020-09-30,3.0,8.0,2022-12-31,mois de traitement
MaPrimeRénov',Nombre de dossiers MaPrimeRénov' validés,nb-maprimerenov-valides,72,Sarthe,14850.0,2022-10-31,0.0,2019-12-31,14850.0,,2723.0,445.0,2021-03-31,7981.0,100.0,2022-12-31,dossiers validés
Faciliter l’accès au logement des personnes sans-abri,Nombre de personnes sans-abri ou en hébergement ayant obtenu un logement social,logement-sans-domicile-hebergement-urgence,72,Sarthe,356.0,2022-11-30,185.0,2017-12-31,171.0,92.0,469.0,-24.0,2019-12-31,563.0,45.0,2022-12-31,personnes dans l'année*
Améliorer la qualité du service rendu à l’usager,Part des lieux d’accueil du public qui publient leurs résultats (national et local),tx-transparence-resultats,72,Sarthe,75.0,2022-12-31,7.0,2017-12-31,68.0,971.0,,,,100.0,73.0,2022-12-31,% de réseaux
Assurer une bonne couverture en internet fixe et en téléphonie mobile pour tous les Français d'ici 2022,Taux de déploiement de la fibre,taux-deploiement-fibre,72,Sarthe,92.0,2022-09-30,22.0,2017-12-31,70.0,318.0,51.0,80.0,2020-09-30,,,,% de déploiement
Déployer une offre France services dans tous les territoires ,Nombre de labellisations (atteinte de l'objectif fixé),nb-labellisations-france-services,72,Sarthe,26.0,2022-12-31,3.0,2020-01-31,23.0,767.0,5.0,420.0,2020-09-30,26.0,100.0,2022-12-31,labellisations
Déployer le pass Culture,Nombre d’utilisateurs du pass Culture de 18 ans,nb-utilisateurs-pass-culture,72,Sarthe,12243.0,2022-12-31,0.0,2019-01-31,12243.0,,,,,13100.0,93.0,2022-12-31,utilisateurs
Accompagner les aidants,Nombre de bénéficiaires d'un congé de proche aidant indemnisé,nb-beneficiaires-ajpa,72,Sarthe,55.0,2022-12-31,0.0,2020-09-30,55.0,,,,,330.0,17.0,2022-12-31,bénéficiaires
Redynamiser les cœurs de ville,Nombre de logements rénovés dans les petites villes (- de 20 000 habitants),nb-logements-renoves-petites-villes,72,Sarthe,342.0,2022-06-30,0.0,2020-09-30,342.0,,,,,,,,logements rénovés
Redynamiser les cœurs de ville,Nombre de logements ayant bénéficié d'un accompagnement (réhabilitation ou subvention),nb-logement-accompagnement,72,Sarthe,590.0,2022-09-30,0.0,2019-12-31,590.0,,151.0,291.0,2021-03-31,,,,logements
Redynamiser les cœurs de ville,Nombre de logements rénovés dans les villes moyennes (+ de 20 000 habitants),nb-logement-accompagnement,72,Sarthe,590.0,2022-09-30,0.0,2019-12-31,590.0,,151.0,291.0,2021-03-31,,,,logements rénovés
Apprendre à nager et à circuler à vélo en toute sécurité,Nombre d'enfants ayant suivi un cycle d’Aisance Aquatique,nb-cycle-aisance-aquatique,72,Sarthe,0.0,2022-12-31,0.0,2019-03-31,0.0,,,,,747.0,0.0,2022-12-31,enfants
Apprendre à nager et à circuler à vélo en toute sécurité,Nombre d’attestations « savoir rouler à vélo » délivrées,nb-attestations-savoir-rouler-velo,72,Sarthe,1198.0,2022-12-31,0.0,2019-03-31,1198.0,,258.0,364.0,2021-06-30,1697.0,71.0,2022-12-31,attestations
Simplifier l’accès à l’aide juridictionnelle,Nombre de demandes d'aide juridictionnelle formulées par voie dématérialisée,nb-aide-juridictionnelle-dematerialisee,72,Sarthe,6.9,2022-11-30,0.0,2021-01-31,7.0,,,,,15.0,46.0,2022-12-31,% des demandes *
Garantir l'égalité professionnelle entre les femmes et les hommes,Part des entreprises respectant leur obligation de publier l’index égalité professionnelle,tx-entreprise-egalite-pro,72,Sarthe,94.0,2022-12-31,40.0,2019-03-31,54.0,135.0,,,,90.0,100.0,2022-12-31,%
