mesure,indicateur,id_indicateur,code_departement,libelle_departement,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,progression_derniere_maj,pourcentage_progression_derniere_maj,progression_derniere_maj_date,cible,pourcentage_cible,date_cible,unite
Réduire l'utilisation des produits phytosanitaires et accélérer la transition écologique,Surface agricole cultivée en agriculture biologique,surface-agriculture-biologique,77,Seine-et-Marne,4.9,2020-12-31,2.0,2017-12-31,3.0,145.0,4.1,20.0,2019-12-31,15.0,22.0,2022-12-31,% de surface agricole
Réduire l'utilisation des produits phytosanitaires et accélérer la transition écologique,Nombre d’agriculteurs engagés dans une démarche certifiée de transition agro-écologique,nb-agriculteurs-agro-eco,77,Seine-et-Marne,255.0,2020-12-31,135.0,2017-12-31,120.0,89.0,,,,305.0,71.0,2022-12-31,agriculteurs
Sécuriser le paiement des aides PAC,Taux de bénéficiaires payés dans les délais prévus,taux-paiement-dpb,77,Seine-et-Marne,99.59,2021-12-31,0.0,2017-12-31,100.0,,,,,99.0,100.0,2022-12-31,%
Renforcer la sécurité du quotidien,Nombre d’heures de patrouille de voie publique,nb-heures-patrouille,77,Seine-et-Marne,1199290.0,2022-01-31,700083.0,2017-12-31,499207.0,71.0,,,,,,,heures de patrouille sur douze mois *
Renforcer la sécurité du quotidien,Atteintes aux personnes dans les transports en commun,nb-atteintes-personnes,77,Seine-et-Marne,783.0,2021-12-31,963.0,2017-12-31,-180.0,-19.0,,,,,,,atteintes aux personnes dans l'année
Renforcer la sécurité du quotidien,Atteintes aux biens dans les transports en commun,nb-atteintes-biens,77,Seine-et-Marne,2273.0,2021-12-31,2958.0,2017-12-31,-685.0,-23.0,,,,,,,atteintes aux biens dans l'année
Lutter contre les stupéfiants,Nombre d'amendes forfaitaires délictuelles dressées,nb-amendes-delictuelles-dressees,77,Seine-et-Marne,3592.0,2021-12-31,0.0,2020-05-31,3592.0,,861.0,317.0,2021-03-31,,,,amendes dressées
Lutter contre les violences faites aux femmes,Nombre d’ordonnances de protection délivrées,nb-ordonnances-delivrees,77,Seine-et-Marne,91.0,2020-12-31,30.0,2017-12-31,61.0,203.0,,,,,,,ordonnances dans l'année
Lutter contre les atteintes aux principes républicains,Nombre de contrôles réalisés dans le cadre des CLIR ou des dispositifs existant localement avant la mise en place progressive des CLIR,nb-controles-clir,77,Seine-et-Marne,25.0,2021-12-31,,,,,,,,,,,contrôles
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,77,Seine-et-Marne,52.0,2021-12-31,81.0,2017-12-31,-29.0,-36.0,71.0,-27.0,2019-12-31,,,,morts
Lutter contre la récidive par une meilleure insertion professionnelle des condamnés,Taux de personnes détenues ayant bénéficié d'une formation dans l'année,tx-detenus-formation,77,Seine-et-Marne,3.0,2021-09-30,3.0,2021-06-30,0.0,0.0,,,,,,,% de détenus
Lutter contre la récidive par une meilleure insertion professionnelle des condamnés,Postes de travail d’intérêt général proposés sur l’ensemble du territoire national en tant que peine,nb-postes-tig,77,Seine-et-Marne,305.0,2022-01-31,236.0,2021-03-31,69.0,29.0,,,,,,,postes
Lutter contre les impayés de pensions alimentaires,Nombre de familles bénéficiaires d'une pension alimentaire versée par l'intermédiaire du service public des pensions alimentaires,nb-familles-aripa,77,Seine-et-Marne,1097.0,2022-02-28,0.0,2020-09-30,1097.0,,132.0,731.0,2021-03-31,4500.0,24.0,2022-12-31,familles
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins audio,tx-equipements-audio,77,Seine-et-Marne,36.97,2021-09-30,0.0,2018-12-31,37.0,,11.67,217.0,2020-09-30,40.0,92.0,2022-12-31,%
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins dentaires,tx-equipements-dentaire,77,Seine-et-Marne,46.93,2021-09-30,0.0,2019-03-31,47.0,,47.54,-1.0,2020-09-30,45.0,100.0,2022-12-31,%
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins optiques,tx-equipements-optique,77,Seine-et-Marne,13.04,2021-09-30,0.0,2019-12-31,13.0,,12.02,8.0,2020-09-30,20.0,65.0,2022-12-31,%
Doubler le nombre de maisons de santé et de centres de santé dans les territoires,Nombre de maisons de santé pluri-professionnelles,nb-maisons-sante,77,Seine-et-Marne,18.0,2021-12-31,10.0,2017-06-30,8.0,80.0,15.0,20.0,2020-06-30,16.0,100.0,2022-12-31,maisons de santé
Doubler le nombre de maisons de santé et de centres de santé dans les territoires,Nombre de centres de santé,nb-centres-sante,77,Seine-et-Marne,5.0,2021-12-31,1.0,2017-12-31,4.0,400.0,,,,3.0,100.0,2022-12-31,centres de santé
Allonger le congé paternité pour un meilleur développement de l’enfant,Nombre de pères / conjoints prenant un congé de paternité,nb-peres-conge-paternite,77,Seine-et-Marne,8177.0,2021-12-31,8064.0,2018-12-31,113.0,1.0,5816.0,41.0,2020-09-30,9476.0,8.0,2022-12-31,pères / conjoints dans l'année
Simplifier l’accès aux droits des personnes handicapées,Durée moyenne de traitement pour les demandes d’allocation adulte handicapé,duree-moyenne-traitement-demandes-allocation-adulte-handicape,77,Seine-et-Marne,2.9,2021-09-30,6.6,2017-12-31,-4.0,-56.0,5.8,-50.0,2020-09-30,3.0,100.0,2022-12-31,mois de traitement
MaPrimeRénov',Nombre de dossiers MaPrimeRénov' validés,nb-maprimerenov-valides,77,Seine-et-Marne,21206.0,2022-01-31,0.0,2019-12-31,21206.0,,7080.0,200.0,2021-03-31,23358.0,91.0,2022-12-31,dossiers validés
Faciliter l’accès au logement des personnes sans-abri,Nombre de personnes sans-abri ou en hébergement ayant obtenu un logement social,logement-sans-domicile-hebergement-urgence,77,Seine-et-Marne,1533.0,2021-12-31,1239.0,2017-12-31,294.0,24.0,1410.0,9.0,2019-12-31,1580.0,86.0,2022-12-31,personnes dans l'année*
Améliorer la qualité du service rendu à l’usager,Part des lieux d’accueil du public qui publient leurs résultats (national et local),tx-transparence-resultats,77,Seine-et-Marne,81.0,2019-12-31,9.0,2017-12-31,72.0,800.0,,,,100.0,79.0,2022-12-31,% de réseaux
Assurer une bonne couverture en internet fixe et en téléphonie mobile pour tous les Français d'ici 2022,Taux de déploiement de la fibre,taux-deploiement-fibre,77,Seine-et-Marne,80.0,2021-09-30,27.0,2017-12-31,53.0,196.0,74.0,8.0,2020-09-30,,,,% de déploiement
Déployer une offre France services dans tous les territoires ,Nombre de labellisations (atteinte de l'objectif fixé),nb-labellisations-france-services,77,Seine-et-Marne,31.0,2022-03-31,3.0,2020-01-31,28.0,933.0,10.0,210.0,2020-09-30,35.0,88.0,2022-12-31,labellisations
Déployer le pass Culture,Nombre d’utilisateurs du pass Culture de 18 ans,nb-utilisateurs-pass-culture,77,Seine-et-Marne,22510.0,2022-02-28,0.0,2019-01-31,22510.0,,5.0,450100.0,2020-10-31,33376.0,67.0,2022-12-31,utilisateurs
Accompagner les aidants,Nombre de bénéficiaires d'un congé de proche aidant indemnisé,nb-beneficiaires-ajpa,77,Seine-et-Marne,91.0,2021-12-31,0.0,2020-09-30,91.0,,,,,885.0,10.0,2022-12-31,bénéficiaires
Redynamiser les cœurs de ville,Nombre de logements rénovés dans les petites villes (- de 20 000 habitants),nb-logements-renoves-petites-villes,77,Seine-et-Marne,108.0,2022-02-28,0.0,2020-09-30,108.0,,,,,,,,logements rénovés
Redynamiser les cœurs de ville,Nombre de logements ayant bénéficié d'un accompagnement (réhabilitation ou subvention),nb-logement-accompagnement,77,Seine-et-Marne,888.0,2022-02-28,0.0,2019-12-31,888.0,,520.0,71.0,2021-03-31,1636.0,54.0,2022-12-31,logements
Redynamiser les cœurs de ville,Nombre de logements rénovés dans les villes moyennes (+ de 20 000 habitants),nb-logement-accompagnement,77,Seine-et-Marne,888.0,2022-02-28,0.0,2019-12-31,888.0,,520.0,71.0,2021-03-31,1636.0,54.0,2022-12-31,logements rénovés
Apprendre à nager et à circuler à vélo en toute sécurité,Nombre d'enfants ayant suivi un cycle d’Aisance Aquatique,nb-cycle-aisance-aquatique,77,Seine-et-Marne,1471.0,2021-12-31,0.0,2019-03-31,1471.0,,313.0,370.0,2020-12-31,2215.0,66.0,2022-12-31,enfants
Apprendre à nager et à circuler à vélo en toute sécurité,Nombre d’attestations « savoir rouler à vélo » délivrées,nb-attestations-savoir-rouler-velo,77,Seine-et-Marne,786.0,2021-12-31,0.0,2019-03-31,786.0,,285.0,176.0,2021-06-30,4851.0,16.0,2022-12-31,attestations
Simplifier l’accès à l’aide juridictionnelle,Nombre de demandes d'aide juridictionnelle formulées par voie dématérialisée,nb-aide-juridictionnelle-dematerialisee,77,Seine-et-Marne,5.6,2021-12-31,0.0,2021-01-31,6.0,,,,,15.0,37.0,2022-12-31,% des demandes *
Garantir l'égalité professionnelle entre les femmes et les hommes,Part des entreprises respectant leur obligation de publier l’index égalité professionnelle,tx-entreprise-egalite-pro,77,Seine-et-Marne,54.0,2021-12-31,38.0,2019-03-31,16.0,42.0,,,,90.0,31.0,2022-12-31,%
