mesure,indicateur,id_indicateur,code_departement,libelle_departement,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,progression_derniere_maj,pourcentage_progression_derniere_maj,progression_derniere_maj_date,cible,pourcentage_cible,date_cible,unite
Numérisation des petites et moyennes entreprises,Nombre d'entreprises ayant disposé d'un diagnostic numérique et d'un plan d'action individualisé,nb-diagnostics-individualises,61,Orne,81.0,2021-12-31,0.0,2020-09-30,81.0,,44.0,84.0,2021-04-30,114.0,71.0,2022-12-31,entreprises
Développer l’apprentissage,Nombre de contrats d’apprentissage,nombre-contrats-apprentissage,61,Orne,2358.0,2021-09-30,1463.0,2017-12-31,895.0,61.0,2150.0,10.0,2020-12-31,2173.0,100.0,2022-12-31,contrats
Plan 1 jeune 1 solution,Nombre de recrutements de jeunes,nombre-recrutements-jeunes,61,Orne,6441.0,2021-07-31,6026.0,2019-07-31,415.0,7.0,5495.0,17.0,2020-07-31,,,,Recrutements de jeunes
Pacte d'ambition pour l'insertion par l'activité économique,Nombre de bénéficiaires en structures d'insertion par l'activité économique,nb-beneficiaires-siae,61,Orne,1038.0,2021-09-30,872.0,2017-01-31,166.0,19.0,931.0,11.0,2021-02-28,1550.0,24.0,2022-12-31,bénéficiaires *
Supprimer la taxe d’habitation sur les résidences principales,Nombre de bénéficiaires totalement exonérés,nb-beneficiaires-suppression-taxe-habitation,61,Orne,110546.0,2021-12-31,0.0,2017-12-31,110546.0,,,,,128969.0,86.0,2023-12-31,bénéficiaires
Déployer le plan vélo,Kilomètres d'aménagements cyclables sécurisés,km-amenagement-cyclables-securises,61,Orne,305.0,2021-09-30,237.0,2017-12-31,68.0,29.0,248.0,23.0,2020-09-30,325.0,77.0,2022-03-31,kilomètres
Verdir le parc automobile,Nombre de primes à la conversion et de bonus écologiques,nb-primes-conversion,61,Orne,6799.0,2021-12-31,0.0,2018-01-31,6799.0,,5408.0,26.0,2020-09-30,6122.0,100.0,2022-06-30,primes et bonus
Verdir le parc automobile,Nombre de bornes de recharge pour véhicules électriques déployées,nb-points-recharge,61,Orne,325.0,2021-11-30,242.0,2019-09-30,83.0,34.0,,,,408.0,50.0,2022-03-31,bornes de recharge
Mettre en œuvre la sortie du plastique à usage unique et lutter contre le gaspillage,Nombre de Français qui peuvent mettre tous les emballages dans le bac jaune,nb-francais-emballages-bac-jaune,61,Orne,200000.0,2021-06-30,80000.0,2017-06-30,120000.0,150.0,190000.0,5.0,2020-06-30,290000.0,57.0,2022-12-31,habitants
Réduire l'utilisation des produits phytosanitaires et accélérer la transition écologique,Surface agricole cultivée en agriculture biologique,surface-agriculture-biologique,61,Orne,8.6,2020-12-31,6.3,2017-12-31,2.0,37.0,7.3,18.0,2019-12-31,15.0,26.0,2022-12-31,% de surface agricole
Réduire l'utilisation des produits phytosanitaires et accélérer la transition écologique,Nombre d’agriculteurs engagés dans une démarche certifiée de transition agro-écologique,nb-agriculteurs-agro-eco,61,Orne,480.0,2020-12-31,383.0,2017-12-31,97.0,25.0,,,,693.0,31.0,2022-12-31,agriculteurs
Sécuriser le paiement des aides PAC,Taux de bénéficiaires payés dans les délais prévus,taux-paiement-dpb,61,Orne,99.81,2021-12-31,0.0,2017-12-31,100.0,,,,,99.0,100.0,2022-12-31,%
Renforcer la sécurité du quotidien,Nombre d’heures de patrouille de voie publique,nb-heures-patrouille,61,Orne,332949.0,2021-10-31,362928.0,2017-12-31,-29979.0,-8.0,,,,,,,heures de patrouille sur douze mois *
Renforcer la sécurité du quotidien,Atteintes aux personnes dans les transports en commun,nb-atteintes-personnes,61,Orne,31.0,2021-11-30,19.0,2017-11-30,12.0,63.0,,,,,,,atteintes aux personnes entre janvier et novembre
Renforcer la sécurité du quotidien,Atteintes aux biens dans les transports en commun,nb-atteintes-biens,61,Orne,72.0,2021-11-30,75.0,2017-11-30,-3.0,-4.0,,,,,,,atteintes aux biens entre janvier et novembre
Lutter contre les stupéfiants,Nombre d'amendes forfaitaires délictuelles dressées,nb-amendes-delictuelles-dressees,61,Orne,118.0,2021-11-30,0.0,2020-05-31,118.0,,24.0,392.0,2021-03-31,,,,amendes dressées
Lutter contre les violences faites aux femmes,Nombre d’ordonnances de protection délivrées,nb-ordonnances-delivrees,61,Orne,0.0,2020-12-31,0.0,2017-12-31,0.0,,,,,,,,ordonnances dans l'année
Lutter contre les atteintes aux principes républicains,Nombre de contrôles réalisés dans le cadre des CLIR ou des dispositifs existant localement avant la mise en place progressive des CLIR,nb-controles-clir,61,Orne,0.0,2020-12-31,,,,,,,,,,,contrôles
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,61,Orne,28.0,2020-12-31,27.0,2017-12-31,1.0,4.0,30.0,-7.0,2019-12-31,,,,morts
Lutter contre la récidive par une meilleure insertion professionnelle des condamnés,Taux de personnes détenues ayant bénéficié d'une formation dans l'année,tx-detenus-formation,61,Orne,4.0,2021-09-30,4.0,2021-06-30,0.0,0.0,,,,,,,% de détenus
Lutter contre la récidive par une meilleure insertion professionnelle des condamnés,Postes de travail d’intérêt général proposés sur l’ensemble du territoire national en tant que peine,nb-postes-tig,61,Orne,200.0,2021-11-30,167.0,2021-03-31,33.0,20.0,,,,,,,postes
Lutter contre les impayés de pensions alimentaires,Nombre de familles bénéficiaires d'une pension alimentaire versée par l'intermédiaire du service public des pensions alimentaires,nb-familles-aripa,61,Orne,181.0,2021-12-31,0.0,2020-09-30,181.0,,20.0,805.0,2021-03-31,885.0,20.0,2022-12-31,familles
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins audio,tx-equipements-audio,61,Orne,40.11,2021-09-30,0.0,2018-12-31,40.0,,14.72,172.0,2020-09-30,40.0,100.0,2022-12-31,%
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins dentaires,tx-equipements-dentaire,61,Orne,60.88,2021-09-30,0.0,2019-03-31,61.0,,61.51,-1.0,2020-09-30,45.0,100.0,2022-12-31,%
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins optiques,tx-equipements-optique,61,Orne,17.43,2021-09-30,0.0,2019-12-31,17.0,,15.42,13.0,2020-09-30,20.0,87.0,2022-12-31,%
Doubler le nombre de maisons de santé et de centres de santé dans les territoires,Nombre de maisons de santé pluri-professionnelles,nb-maisons-sante,61,Orne,11.0,2021-06-30,8.0,2017-06-30,3.0,38.0,9.0,22.0,2020-06-30,11.0,100.0,2022-12-31,maisons de santé
Doubler le nombre de maisons de santé et de centres de santé dans les territoires,Nombre de centres de santé,nb-centres-sante,61,Orne,2.0,2021-06-30,1.0,2017-12-31,1.0,100.0,,,,3.0,50.0,2022-12-31,centres de santé
Allonger le congé paternité pour un meilleur développement de l’enfant,Nombre de pères / conjoints prenant un congé de paternité,nb-peres-conge-paternite,61,Orne,1026.0,2020-12-31,1000.0,2018-12-31,26.0,3.0,765.0,34.0,2020-09-30,1251.0,10.0,2022-12-31,pères / conjoints dans l'année
Simplifier l’accès aux droits des personnes handicapées,Durée moyenne de traitement pour les demandes d’allocation adulte handicapé,duree-moyenne-traitement-demandes-allocation-adulte-handicape,61,Orne,6.06,2021-06-30,7.9,2017-12-31,-2.0,-23.0,5.5,10.0,2019-12-31,3.0,38.0,2022-12-31,mois de traitement
MaPrimeRénov',Nombre de dossiers MaPrimeRénov' validés,nb-maprimerenov-valides,61,Orne,5185.0,2021-11-30,0.0,2019-12-31,5185.0,,1718.0,202.0,2021-03-31,7883.0,66.0,2022-12-31,dossiers validés
Faciliter l’accès au logement des personnes sans-abri,Nombre de personnes sans-abri ou en hébergement ayant obtenu un logement social,logement-sans-domicile-hebergement-urgence,61,Orne,216.0,2020-12-31,134.0,2017-12-31,82.0,61.0,163.0,33.0,2019-12-31,,,,personnes dans l'année*
Améliorer la qualité du service rendu à l’usager,Part des lieux d’accueil du public qui publient leurs résultats (national et local),tx-transparence-resultats,61,Orne,80.0,2019-12-31,7.0,2017-12-31,73.0,1043.0,,,,100.0,78.0,2022-12-31,% de réseaux
Assurer une bonne couverture en internet fixe et en téléphonie mobile pour tous les Français d'ici 2022,Taux de déploiement de la fibre,taux-deploiement-fibre,61,Orne,32.0,2021-09-30,10.0,2017-12-31,22.0,220.0,23.0,39.0,2020-09-30,,,,% de déploiement
Déployer une offre France Services dans tous les territoires ,Nombre de labellisations (atteinte de l'objectif fixé),nb-labellisations-france-services,61,Orne,18.0,2022-03-31,3.0,2020-01-31,15.0,500.0,8.0,125.0,2020-09-30,24.0,71.0,2022-12-31,labellisations
Déployer le Pass culture,Nombre d’utilisateurs du Pass culture,nb-utilisateurs-pass-culture,61,Orne,2314.0,2021-11-30,0.0,2019-01-31,2314.0,,,,,5152.0,45.0,2022-12-31,utilisateurs
Accompagner les aidants,Nombre de bénéficiaires d'un congé de proche aidant indemnisé,nb-beneficiaires-ajpa,61,Orne,13.0,2021-12-31,0.0,2020-09-30,13.0,,,,,235.0,6.0,2022-12-31,bénéficiaires
Redynamiser les cœurs de ville,Nombre de logements rénovés dans les petites villes (- de 20 000 habitants),nb-logements-renoves-petites-villes,61,Orne,188.0,2021-11-30,0.0,2020-09-30,188.0,,,,,,,,logements rénovés
Redynamiser les cœurs de ville,Nombre de logements ayant bénéficié d'un accompagnement (réhabilitation ou subvention),nb-logement-accompagnement,61,Orne,878.0,2021-12-31,0.0,2019-12-31,878.0,,610.0,44.0,2021-03-31,,,,logements
Redynamiser les cœurs de ville,Nombre de logements rénovés dans les villes moyennes (+ de 20 000 habitants),nb-logement-accompagnement,61,Orne,878.0,2021-12-31,0.0,2019-12-31,878.0,,610.0,44.0,2021-03-31,,,,logements rénovés
Apprendre à nager et à circuler à vélo en toute sécurité,Nombre d'enfants ayant suivi un cycle d’Aisance Aquatique,nb-cycle-aisance-aquatique,61,Orne,0.0,2021-10-31,0.0,2019-03-31,0.0,,,,,325.0,0.0,2022-12-31,enfants
Apprendre à nager et à circuler à vélo en toute sécurité,Nombre d’attestations « savoir rouler à vélo » délivrées,nb-attestations-savoir-rouler-velo,61,Orne,76.0,2021-09-30,0.0,2019-03-31,76.0,,70.0,9.0,2021-06-30,746.0,10.0,2022-12-31,attestations
Simplifier l’accès à l’aide juridictionnelle,Nombre de demandes d'aide juridictionnelle formulées par voie dématérialisée,nb-aide-juridictionnelle-dematerialisee,61,Orne,5.0,2021-12-31,0.0,2021-01-31,5.0,,,,,15.0,33.0,2022-12-31,% des demandes *
Garantir l'égalité professionnelle entre les femmes et les hommes,Part des entreprises respectant leur obligation de publier l’index égalité professionnelle,tx-entreprise-egalite-pro,61,Orne,63.0,2021-12-31,0.0,2019-03-31,63.0,,,,,90.0,70.0,2022-12-31,%
