mesure,indicateur,id_indicateur,code_departement,libelle_departement,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,progression_derniere_maj,pourcentage_progression_derniere_maj,progression_derniere_maj_date,cible,pourcentage_cible,date_cible,unite
Lutter contre les violences faites aux femmes,Nombre d’ordonnances de protection délivrées,nb-ordonnances-delivrees,28,Eure-et-Loir,0.0,2021-03-31,15.0,2017-09-30,-15.0,-100.0,,,,,,,ordonnances dans l'année
Lutter contre les atteintes aux principes républicains,Nombre de contrôles réalisés dans le cadre des CLIR ou des dispositifs existant localement avant la mise en place progressive des CLIR,nb-controles-clir,28,Eure-et-Loir,37.0,2022-12-31,,,,,,,,,,,contrôles
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,28,Eure-et-Loir,23.0,2022-09-30,44.0,2017-12-31,-21.0,-48.0,32.0,-28.0,2019-12-31,,,,morts dans l'année
Lutter contre la récidive par une meilleure insertion professionnelle des personnes placées sous main de justice,Taux de personnes détenues ayant bénéficié d'une formation dans l'année,tx-detenus-formation,28,Eure-et-Loir,7.0,2022-09-30,6.0,2021-06-30,1.0,17.0,,,,,,,% de détenus
Lutter contre la récidive par une meilleure insertion professionnelle des personnes placées sous main de justice,Postes de travail d’intérêt général proposés sur l’ensemble du territoire national en tant que peine,nb-postes-tig,28,Eure-et-Loir,253.0,2022-12-31,160.0,2021-03-31,93.0,58.0,,,,,,,postes
Lutter contre les impayés de pensions alimentaires,Nombre de familles bénéficiaires d'une pension alimentaire versée par l'intermédiaire du service public des pensions alimentaires,nb-familles-aripa,28,Eure-et-Loir,798.0,2022-10-31,0.0,2020-09-30,798.0,,63.0,1167.0,2021-03-31,1492.0,53.0,2022-12-31,familles
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins audio,tx-equipements-audio,28,Eure-et-Loir,43.38,2022-06-30,0.0,2018-12-31,43.0,,12.41,250.0,2020-09-30,40.0,100.0,2022-12-31,%
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins dentaires,tx-equipements-dentaire,28,Eure-et-Loir,51.74,2022-06-30,0.0,2019-03-31,52.0,,52.57,-2.0,2020-09-30,45.0,100.0,2022-12-31,%
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins optiques,tx-equipements-optique,28,Eure-et-Loir,16.38,2022-06-30,0.0,2019-12-31,16.0,,13.52,21.0,2020-09-30,20.0,82.0,2022-12-31,%
Doubler le nombre de maisons de santé et de centres de santé dans les territoires,Nombre de maisons de santé pluri-professionnelles,nb-maisons-sante,28,Eure-et-Loir,20.0,2022-12-31,13.0,2017-06-30,7.0,54.0,17.0,18.0,2020-06-30,22.0,78.0,2022-12-31,maisons de santé
Doubler le nombre de maisons de santé et de centres de santé dans les territoires,Nombre de centres de santé,nb-centres-sante,28,Eure-et-Loir,1.0,2021-12-31,0.0,2017-12-31,1.0,,,,,4.0,25.0,2022-12-31,centres de santé
Allonger le congé paternité pour un meilleur développement de l’enfant,Nombre de pères / conjoints prenant un congé de paternité,nb-peres-conge-paternite,28,Eure-et-Loir,2314.0,2021-12-31,2145.0,2018-12-31,169.0,8.0,1455.0,59.0,2020-09-30,2692.0,31.0,2022-12-31,pères / conjoints dans l'année
Simplifier l’accès aux droits des personnes handicapées,Durée moyenne de traitement pour les demandes d’allocation adulte handicapé,duree-moyenne-traitement-demandes-allocation-adulte-handicape,28,Eure-et-Loir,4.6,2022-09-30,5.5,2018-12-31,-1.0,-16.0,2.9,59.0,2020-09-30,3.0,36.0,2022-12-31,mois de traitement
MaPrimeRénov',Nombre de dossiers MaPrimeRénov' validés,nb-maprimerenov-valides,28,Eure-et-Loir,12871.0,2022-10-31,0.0,2019-12-31,12871.0,,2068.0,522.0,2021-03-31,10460.0,100.0,2022-12-31,dossiers validés
Faciliter l’accès au logement des personnes sans-abri,Nombre de personnes sans-abri ou en hébergement ayant obtenu un logement social,logement-sans-domicile-hebergement-urgence,28,Eure-et-Loir,240.0,2022-11-30,119.0,2017-12-31,121.0,102.0,284.0,-15.0,2019-12-31,319.0,60.0,2022-12-31,personnes dans l'année*
Améliorer la qualité du service rendu à l’usager,Part des lieux d’accueil du public qui publient leurs résultats (national et local),tx-transparence-resultats,28,Eure-et-Loir,82.0,2022-12-31,7.0,2017-12-31,75.0,1071.0,,,,100.0,81.0,2022-12-31,% de réseaux
Assurer une bonne couverture en internet fixe et en téléphonie mobile pour tous les Français d'ici 2022,Taux de déploiement de la fibre,taux-deploiement-fibre,28,Eure-et-Loir,93.0,2022-09-30,25.0,2017-12-31,68.0,272.0,57.0,63.0,2020-09-30,,,,% de déploiement
Déployer une offre France services dans tous les territoires ,Nombre de labellisations (atteinte de l'objectif fixé),nb-labellisations-france-services,28,Eure-et-Loir,21.0,2022-12-31,3.0,2020-01-31,18.0,600.0,4.0,425.0,2020-09-30,23.0,90.0,2022-12-31,labellisations
Déployer le pass Culture,Nombre d’utilisateurs du pass Culture de 18 ans,nb-utilisateurs-pass-culture,28,Eure-et-Loir,9117.0,2022-12-31,0.0,2019-01-31,9117.0,,,,,7901.0,100.0,2022-12-31,utilisateurs
Accompagner les aidants,Nombre de bénéficiaires d'un congé de proche aidant indemnisé,nb-beneficiaires-ajpa,28,Eure-et-Loir,52.0,2022-12-31,0.0,2020-09-30,52.0,,,,,255.0,20.0,2022-12-31,bénéficiaires
Redynamiser les cœurs de ville,Nombre de logements rénovés dans les petites villes (- de 20 000 habitants),nb-logements-renoves-petites-villes,28,Eure-et-Loir,131.0,2022-06-30,0.0,2020-09-30,131.0,,,,,,,,logements rénovés
Redynamiser les cœurs de ville,Nombre de logements ayant bénéficié d'un accompagnement (réhabilitation ou subvention),nb-logement-accompagnement,28,Eure-et-Loir,816.0,2022-09-30,0.0,2019-12-31,816.0,,430.0,90.0,2021-03-31,,,,logements
Redynamiser les cœurs de ville,Nombre de logements rénovés dans les villes moyennes (+ de 20 000 habitants),nb-logement-accompagnement,28,Eure-et-Loir,816.0,2022-09-30,0.0,2019-12-31,816.0,,430.0,90.0,2021-03-31,,,,logements rénovés
Apprendre à nager et à circuler à vélo en toute sécurité,Nombre d'enfants ayant suivi un cycle d’Aisance Aquatique,nb-cycle-aisance-aquatique,28,Eure-et-Loir,0.0,2022-12-31,0.0,2019-03-31,0.0,,,,,604.0,0.0,2022-12-31,enfants
Apprendre à nager et à circuler à vélo en toute sécurité,Nombre d’attestations « savoir rouler à vélo » délivrées,nb-attestations-savoir-rouler-velo,28,Eure-et-Loir,2340.0,2022-12-31,0.0,2019-03-31,2340.0,,811.0,189.0,2021-06-30,1376.0,100.0,2022-12-31,attestations
Simplifier l’accès à l’aide juridictionnelle,Nombre de demandes d'aide juridictionnelle formulées par voie dématérialisée,nb-aide-juridictionnelle-dematerialisee,28,Eure-et-Loir,18.9,2022-11-30,0.0,2021-01-31,19.0,,,,,15.0,100.0,2022-12-31,% des demandes *
Garantir l'égalité professionnelle entre les femmes et les hommes,Part des entreprises respectant leur obligation de publier l’index égalité professionnelle,tx-entreprise-egalite-pro,28,Eure-et-Loir,82.0,2022-12-31,75.0,2019-03-31,7.0,9.0,,,,90.0,47.0,2022-12-31,%
