mesure,indicateur,id_indicateur,code_departement,libelle_departement,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,progression_derniere_maj,pourcentage_progression_derniere_maj,progression_derniere_maj_date,cible,pourcentage_cible,date_cible,unite
Lutter contre les violences faites aux femmes,Nombre d’ordonnances de protection délivrées,nb-ordonnances-delivrees,2B,Haute-Corse,12.0,2020-12-31,0.0,2017-06-30,12.0,,,,,,,,ordonnances dans l'année
Lutter contre les atteintes aux principes républicains,Nombre de contrôles réalisés dans le cadre des CLIR ou des dispositifs existant localement avant la mise en place progressive des CLIR,nb-controles-clir,2B,Haute-Corse,0.0,2020-12-31,,,,,,,,,,,contrôles dans l'année
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,2B,Haute-Corse,35.0,2020-12-31,20.0,2017-12-31,15.0,75.0,21.0,67.0,2019-12-31,,,,morts dans l'année
Lutter contre les impayés de pensions alimentaires,Nombre de familles bénéficiaires d'une pension alimentaire versée par l'intermédiaire du service public des pensions alimentaires,nb-familles-aripa,2B,Haute-Corse,7.0,2021-06-30,0.0,2020-12-31,7.0,,9.0,-22.0,2021-03-31,,,,familles
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins dentaires,tx-equipements-dentaire,2B,Haute-Corse,60.51,2020-12-31,22.1,2019-04-30,38.0,174.0,63.39,-5.0,2020-09-30,45.0,100.0,2022-12-31,%
Doubler le nombre de maisons de santé et de centres de santé dans les territoires,Nombre de maisons de santé pluri-professionnelles,nb-maisons-sante,2B,Haute-Corse,4.0,2021-06-30,2.0,2017-06-30,2.0,100.0,4.0,0.0,2020-06-30,4.0,100.0,2022-12-31,maisons de santé
Allonger le congé paternité pour un meilleur développement de l’enfant,Nombre de pères / conjoints prenant un congé de paternité,nb-peres-conge-paternite,2B,Haute-Corse,473.0,2020-12-31,456.0,2018-12-31,17.0,4.0,353.0,34.0,2020-09-30,661.0,8.0,2022-12-31,pères / conjoints dans l'année
Simplifier l’accès aux droits des personnes handicapées,Durée moyenne de traitement pour les demandes d’allocation adulte handicapé,duree-moyenne-traitement-demandes-allocation-adulte-handicape,2B,Haute-Corse,2.5,2019-12-31,2.5,2018-12-31,0.0,0.0,2.5,0.0,2019-12-31,3.0,100.0,2022-12-31,mois de traitement
MaPrimeRénov',Nombre de dossiers MaPrimeRénov' validés,nb-maprimerenov-valides,2B,Haute-Corse,488.0,2021-05-31,0.0,,488.0,,349.0,40.0,2021-03-31,,,,dossiers validés
Offrir un logement aux sans-abri : Logement d’abord,Nombre de personnes sans-abri ou en hébergement ayant obtenu un logement social,logement-sans-domicile-hebergement-urgence,2B,Haute-Corse,31.0,2020-12-31,29.0,2017-12-31,2.0,7.0,20.0,55.0,2019-12-31,,,,personnes dans l'année*
Améliorer la qualité du service rendu à l’usager,Part des lieux d’accueil du public qui publient leurs résultats (national et local),tx-transparence-resultats,2B,Haute-Corse,70.0,2019-12-31,6.0,2017-12-31,64.0,1067.0,,,,100.0,68.0,2022-12-31,% de réseaux
Assurer une bonne couverture en internet fixe et en téléphonie mobile pour tous les Français d'ici 2022,Taux de déploiement de la fibre,taux-deploiement-fibre,2B,Haute-Corse,42.0,2021-03-31,8.0,2017-12-31,34.0,425.0,27.0,56.0,2020-09-30,,,,% de déploiement
Déployer une offre France Services dans tous les territoires ,Nombre de labellisations (atteinte de l'objectif fixé),nb-labellisations-france-services,2B,Haute-Corse,9.0,2021-07-31,0.0,2017-01-01,9.0,,9.0,0.0,2020-09-30,20.0,45.0,2022-12-31,labellisations
Déployer le Pass culture,Nombre d’utilisateurs du Pass culture,nb-utilisateurs-pass-culture,2B,Haute-Corse,0.0,2021-04-30,0.0,2017-01-01,0.0,,,,,3738.0,0.0,2022-12-31,utilisateurs
Accompagner les aidants,Nombre de bénéficiaires d'un congé de proche aidant indemnisé,nb-beneficiaires-ajpa,2B,Haute-Corse,33.0,2021-03-31,,,,,,,,240.0,,2022-12-31,bénéficiaires
Redynamiser les cœurs de ville,Nombre de logements rénovés dans les petites villes (- de 20 000 habitants),nb-logements-renoves-petites-villes,2B,Haute-Corse,73.0,2021-05-31,,,,,,,,,,,logements rénovés
Redynamiser les cœurs de ville,Nombre de logements ayant bénéficié d'un accompagnement (réhabilitation ou subvention),nb-logement-accompagnement,2B,Haute-Corse,443.0,2021-05-31,0.0,,443.0,,438.0,1.0,2021-03-31,,,,logements
Redynamiser les cœurs de ville,Nombre de logements rénovés dans les villes moyennes (+ de 20 000 habitants),nb-logement-accompagnement,2B,Haute-Corse,443.0,2021-05-31,0.0,,443.0,,438.0,1.0,2021-03-31,,,,logements rénovés
Apprendre à nager et à circuler à vélo en toute sécurité,Nombre d'enfants ayant suivi un cycle d’Aisance Aquatique,nb-cycle-aisance-aquatique,2B,Haute-Corse,0.0,2020-12-31,0.0,,0.0,,,,,182.0,0.0,2022-12-31,enfants
Apprendre à nager et à circuler à vélo en toute sécurité,Nombre d’attestations « savoir rouler à vélo » délivrées,nb-attestations-savoir-rouler-velo,2B,Haute-Corse,0.0,2021-06-30,0.0,,0.0,,,,,411.0,0.0,2022-12-31,attestations
Garantir l'égalité professionnelle entre les femmes et les hommes,Part des entreprises respectant leur obligation de publier l’index égalité professionnelle,tx-entreprise-egalite-pro,2B,Haute-Corse,69.0,2021-06-30,0.0,2019-03-31,69.0,,,,,90.0,77.0,2022-12-31,%
