mesure,indicateur,id_indicateur,code_departement,libelle_departement,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,progression_derniere_maj,pourcentage_progression_derniere_maj,progression_derniere_maj_date,cible,pourcentage_cible,date_cible,unite
Numérisation des petites et moyennes entreprises,Nombre d'entreprises ayant disposé d'un diagnostic numérique et d'un plan d'action individualisé,nb-diagnostics-individualises,01,Ain,334.0,2022-11-30,0.0,2020-09-30,334.0,,95.0,252.0,2021-04-30,297.0,100.0,2022-12-31,entreprises
Développer l’apprentissage,Nombre de contrats d’apprentissage,nombre-contrats-apprentissage,01,Ain,6127.0,2022-10-31,2944.0,2017-12-31,3183.0,108.0,4377.0,40.0,2020-12-31,4306.0,100.0,2022-12-31,contrats
Plan 1 jeune 1 solution,Nombre de recrutements de jeunes,nombre-recrutements-jeunes,01,Ain,19107.0,2022-07-31,15838.0,2019-07-31,3269.0,21.0,10707.0,78.0,2021-02-28,,,,Recrutements depuis le mois d'août précédent
Pacte d'ambition pour l'insertion par l'activité économique,Nombre de bénéficiaires en structures d'insertion par l'activité économique,nb-beneficiaires-siae,01,Ain,1213.0,2022-09-30,974.0,2017-01-31,239.0,25.0,1107.0,10.0,2021-02-28,1873.0,27.0,2022-12-31,bénéficiaires *
Supprimer la taxe d’habitation sur les résidences principales,Nombre de bénéficiaires totalement exonérés,nb-beneficiaires-suppression-taxe-habitation,01,Ain,198645.0,2022-12-31,0.0,2017-12-31,198645.0,,,,,280050.0,71.0,2023-12-31,bénéficiaires
Déployer le plan vélo,Kilomètres d'aménagements cyclables sécurisés,km-amenagement-cyclables-securises,01,Ain,523.0,2022-12-31,269.0,2017-12-31,254.0,94.0,380.0,38.0,2020-09-30,410.0,100.0,2022-03-31,kilomètres
Verdir le parc automobile,Nombre de primes à la conversion et de bonus écologiques,nb-primes-conversion,01,Ain,17001.0,2022-12-31,0.0,2018-01-31,17001.0,,7598.0,124.0,2020-09-30,14737.0,100.0,2022-06-30,primes et bonus
Verdir le parc automobile,Nombre de bornes de recharge pour véhicules électriques déployées,nb-points-recharge,01,Ain,422.0,2022-12-31,74.0,2019-09-30,348.0,470.0,,,,982.0,38.0,2022-03-31,bornes de recharge
Mettre en œuvre la sortie du plastique à usage unique et lutter contre le gaspillage,Nombre de Français qui peuvent mettre tous les emballages dans le bac jaune,nb-francais-emballages-bac-jaune,01,Ain,640000.0,2022-12-31,20000.0,2017-06-30,620000.0,3100.0,20000.0,3100.0,2020-06-30,640000.0,100.0,2022-12-31,habitants
Réduire l'utilisation des produits phytosanitaires et accélérer la transition écologique,Surface agricole cultivée en agriculture biologique,surface-agriculture-biologique,01,Ain,8.6,2021-12-31,5.3,2017-12-31,3.0,62.0,7.3,18.0,2019-12-31,15.0,34.0,2022-12-31,% de surface agricole
Réduire l'utilisation des produits phytosanitaires et accélérer la transition écologique,Nombre d’agriculteurs engagés dans une démarche certifiée de transition agro-écologique,nb-agriculteurs-agro-eco,01,Ain,414.0,2021-12-31,214.0,2017-12-31,200.0,93.0,,,,460.0,81.0,2022-12-31,agriculteurs
Sécuriser le paiement des aides PAC,Taux de bénéficiaires payés dans les délais prévus,taux-paiement-dpb,01,Ain,99.39,2022-12-31,0.0,2017-12-31,99.0,,,,,99.0,100.0,2022-12-31,%
Renforcer la sécurité du quotidien,Nombre d’heures de patrouille de voie publique,nb-heures-patrouille,01,Ain,553437.0,2022-10-31,611224.0,2017-12-31,-57787.0,-9.0,,,,,,,heures de patrouille sur douze mois *
Renforcer la sécurité du quotidien,Atteintes aux personnes dans les transports en commun,nb-atteintes-personnes,01,Ain,81.0,2021-12-31,50.0,2017-12-31,31.0,62.0,,,,,,,atteintes aux personnes dans l'année
Renforcer la sécurité du quotidien,Atteintes aux biens dans les transports en commun,nb-atteintes-biens,01,Ain,381.0,2021-12-31,398.0,2017-12-31,-17.0,-4.0,,,,,,,atteintes aux biens dans l'année
Lutter contre les stupéfiants,Nombre d'amendes forfaitaires délictuelles dressées,nb-amendes-delictuelles-dressees,01,Ain,893.0,2022-12-31,0.0,2020-05-31,893.0,,154.0,480.0,2021-03-31,,,,amendes dressées
Lutter contre les violences faites aux femmes,Nombre d’ordonnances de protection délivrées,nb-ordonnances-delivrees,01,Ain,0.0,2021-03-31,,,,,,,,,,,ordonnances dans l'année
Lutter contre les atteintes aux principes républicains,Nombre de contrôles réalisés dans le cadre des CLIR ou des dispositifs existant localement avant la mise en place progressive des CLIR,nb-controles-clir,01,Ain,24.0,2022-12-31,,,,,,,,,,,contrôles
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,01,Ain,29.0,2022-09-30,44.0,2017-12-31,-15.0,-34.0,34.0,-15.0,2019-12-31,,,,morts dans l'année
Lutter contre la récidive par une meilleure insertion professionnelle des personnes placées sous main de justice,Taux de personnes détenues ayant bénéficié d'une formation dans l'année,tx-detenus-formation,01,Ain,8.0,2022-09-30,7.0,2021-06-30,1.0,14.0,,,,,,,% de détenus
Lutter contre la récidive par une meilleure insertion professionnelle des personnes placées sous main de justice,Postes de travail d’intérêt général proposés sur l’ensemble du territoire national en tant que peine,nb-postes-tig,01,Ain,244.0,2022-12-31,161.0,2021-03-31,83.0,52.0,,,,,,,postes
Lutter contre les impayés de pensions alimentaires,Nombre de familles bénéficiaires d'une pension alimentaire versée par l'intermédiaire du service public des pensions alimentaires,nb-familles-aripa,01,Ain,898.0,2022-10-31,0.0,2020-09-30,898.0,,41.0,2090.0,2021-03-31,2044.0,44.0,2022-12-31,familles
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins audio,tx-equipements-audio,01,Ain,33.58,2022-06-30,0.0,2018-12-31,34.0,,5.71,488.0,2020-09-30,40.0,84.0,2022-12-31,%
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins dentaires,tx-equipements-dentaire,01,Ain,50.59,2022-06-30,0.0,2019-03-31,51.0,,49.38,2.0,2020-09-30,45.0,100.0,2022-12-31,%
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins optiques,tx-equipements-optique,01,Ain,14.0,2022-06-30,0.0,2019-12-31,14.0,,10.93,28.0,2020-09-30,20.0,70.0,2022-12-31,%
Doubler le nombre de maisons de santé et de centres de santé dans les territoires,Nombre de maisons de santé pluri-professionnelles,nb-maisons-sante,01,Ain,35.0,2022-12-31,21.0,2017-06-30,14.0,67.0,30.0,17.0,2020-06-30,30.0,100.0,2022-12-31,maisons de santé
Doubler le nombre de maisons de santé et de centres de santé dans les territoires,Nombre de centres de santé,nb-centres-sante,01,Ain,1.0,2021-12-31,1.0,2017-12-31,0.0,0.0,,,,5.0,0.0,2022-12-31,centres de santé
Allonger le congé paternité pour un meilleur développement de l’enfant,Nombre de pères / conjoints prenant un congé de paternité,nb-peres-conge-paternite,01,Ain,3461.0,2021-12-31,3178.0,2018-12-31,283.0,9.0,2164.0,60.0,2020-09-30,3733.0,51.0,2022-12-31,pères / conjoints dans l'année
Simplifier l’accès aux droits des personnes handicapées,Durée moyenne de traitement pour les demandes d’allocation adulte handicapé,duree-moyenne-traitement-demandes-allocation-adulte-handicape,01,Ain,3.07,2022-09-30,4.4,2017-12-31,-1.0,-30.0,6.2,-50.0,2020-09-30,3.0,95.0,2022-12-31,mois de traitement
MaPrimeRénov',Nombre de dossiers MaPrimeRénov' validés,nb-maprimerenov-valides,01,Ain,13965.0,2022-10-31,0.0,2019-12-31,13965.0,,2543.0,449.0,2021-03-31,11376.0,100.0,2022-12-31,dossiers validés
Faciliter l’accès au logement des personnes sans-abri,Nombre de personnes sans-abri ou en hébergement ayant obtenu un logement social,logement-sans-domicile-hebergement-urgence,01,Ain,506.0,2022-11-30,363.0,2017-12-31,143.0,39.0,420.0,20.0,2019-12-31,475.0,100.0,2022-12-31,personnes dans l'année*
Améliorer la qualité du service rendu à l’usager,Part des lieux d’accueil du public qui publient leurs résultats (national et local),tx-transparence-resultats,01,Ain,76.0,2022-12-31,6.0,2017-12-31,70.0,1167.0,,,,100.0,74.0,2022-12-31,% de réseaux
Assurer une bonne couverture en internet fixe et en téléphonie mobile pour tous les Français d'ici 2022,Taux de déploiement de la fibre,taux-deploiement-fibre,01,Ain,58.0,2022-09-30,36.0,2017-12-31,22.0,61.0,48.0,21.0,2020-09-30,,,,% de déploiement
Déployer une offre France services dans tous les territoires ,Nombre de labellisations (atteinte de l'objectif fixé),nb-labellisations-france-services,01,Ain,23.0,2022-12-31,1.0,2020-01-31,22.0,2200.0,6.0,283.0,2020-09-30,23.0,100.0,2022-12-31,labellisations
Déployer le pass Culture,Nombre d’utilisateurs du pass Culture de 18 ans,nb-utilisateurs-pass-culture,01,Ain,11962.0,2022-12-31,0.0,2019-01-31,11962.0,,,,,12875.0,93.0,2022-12-31,utilisateurs
Accompagner les aidants,Nombre de bénéficiaires d'un congé de proche aidant indemnisé,nb-beneficiaires-ajpa,01,Ain,89.0,2022-12-31,0.0,2020-09-30,89.0,,,,,340.0,26.0,2022-12-31,bénéficiaires
Redynamiser les cœurs de ville,Nombre de logements rénovés dans les petites villes (- de 20 000 habitants),nb-logements-renoves-petites-villes,01,Ain,267.0,2022-06-30,0.0,2020-09-30,267.0,,,,,,,,logements rénovés
Redynamiser les cœurs de ville,Nombre de logements ayant bénéficié d'un accompagnement (réhabilitation ou subvention),nb-logement-accompagnement,01,Ain,870.0,2022-09-30,0.0,2019-12-31,870.0,,522.0,67.0,2021-03-31,,,,logements
Redynamiser les cœurs de ville,Nombre de logements rénovés dans les villes moyennes (+ de 20 000 habitants),nb-logement-accompagnement,01,Ain,870.0,2022-09-30,0.0,2019-12-31,870.0,,522.0,67.0,2021-03-31,,,,logements rénovés
Apprendre à nager et à circuler à vélo en toute sécurité,Nombre d'enfants ayant suivi un cycle d’Aisance Aquatique,nb-cycle-aisance-aquatique,01,Ain,806.0,2022-12-31,0.0,2019-03-31,806.0,,214.0,277.0,2020-12-31,941.0,86.0,2022-12-31,enfants
Apprendre à nager et à circuler à vélo en toute sécurité,Nombre d’attestations « savoir rouler à vélo » délivrées,nb-attestations-savoir-rouler-velo,01,Ain,773.0,2022-12-31,0.0,2019-03-31,773.0,,323.0,139.0,2021-06-30,2098.0,37.0,2022-12-31,attestations
Simplifier l’accès à l’aide juridictionnelle,Nombre de demandes d'aide juridictionnelle formulées par voie dématérialisée,nb-aide-juridictionnelle-dematerialisee,01,Ain,3.9,2022-11-30,0.0,2021-01-31,4.0,,,,,15.0,26.0,2022-12-31,% des demandes *
Garantir l'égalité professionnelle entre les femmes et les hommes,Part des entreprises respectant leur obligation de publier l’index égalité professionnelle,tx-entreprise-egalite-pro,01,Ain,93.0,2022-12-31,67.0,2019-03-31,26.0,39.0,,,,90.0,100.0,2022-12-31,%
