mesure,indicateur,id_indicateur,code_departement,libelle_departement,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,progression_derniere_maj,pourcentage_progression_derniere_maj,progression_derniere_maj_date,cible,pourcentage_cible,date_cible,unite
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,07,Ardèche,11.0,2022-09-30,20.0,2017-12-31,-9.0,-45.0,33.0,-67.0,2019-12-31,,,,morts dans l'année
Lutter contre la récidive par une meilleure insertion professionnelle des personnes placées sous main de justice,Taux de personnes détenues ayant bénéficié d'une formation dans l'année,tx-detenus-formation,07,Ardèche,8.0,2022-09-30,7.0,2021-06-30,1.0,14.0,,,,,,,% de détenus
Lutter contre la récidive par une meilleure insertion professionnelle des personnes placées sous main de justice,Postes de travail d’intérêt général proposés sur l’ensemble du territoire national en tant que peine,nb-postes-tig,07,Ardèche,167.0,2022-12-31,109.0,2021-03-31,58.0,53.0,,,,,,,postes
Lutter contre les impayés de pensions alimentaires,Nombre de familles bénéficiaires d'une pension alimentaire versée par l'intermédiaire du service public des pensions alimentaires,nb-familles-aripa,07,Ardèche,462.0,2022-10-31,0.0,2020-09-30,462.0,,28.0,1550.0,2021-03-31,928.0,50.0,2022-12-31,familles
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins audio,tx-equipements-audio,07,Ardèche,42.64,2022-06-30,0.0,2018-12-31,43.0,,7.98,434.0,2020-09-30,40.0,100.0,2022-12-31,%
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins dentaires,tx-equipements-dentaire,07,Ardèche,58.51,2022-06-30,0.0,2019-03-31,59.0,,59.76,-2.0,2020-09-30,45.0,100.0,2022-12-31,%
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins optiques,tx-equipements-optique,07,Ardèche,15.94,2022-06-30,0.0,2019-12-31,16.0,,13.12,21.0,2020-09-30,20.0,80.0,2022-12-31,%
Doubler le nombre de maisons de santé et de centres de santé dans les territoires,Nombre de maisons de santé pluri-professionnelles,nb-maisons-sante,07,Ardèche,19.0,2022-12-31,12.0,2017-06-30,7.0,58.0,15.0,27.0,2020-06-30,17.0,100.0,2022-12-31,maisons de santé
Doubler le nombre de maisons de santé et de centres de santé dans les territoires,Nombre de centres de santé,nb-centres-sante,07,Ardèche,3.0,2021-12-31,0.0,2017-12-31,3.0,,,,,2.0,100.0,2022-12-31,centres de santé
Allonger le congé paternité pour un meilleur développement de l’enfant,Nombre de pères / conjoints prenant un congé de paternité,nb-peres-conge-paternite,07,Ardèche,1477.0,2021-12-31,1262.0,2018-12-31,215.0,17.0,936.0,58.0,2020-09-30,1417.0,100.0,2022-12-31,pères / conjoints dans l'année
Simplifier l’accès aux droits des personnes handicapées,Durée moyenne de traitement pour les demandes d’allocation adulte handicapé,duree-moyenne-traitement-demandes-allocation-adulte-handicape,07,Ardèche,3.9,2022-09-30,4.1,2017-12-31,-0.0,-5.0,3.8,3.0,2019-12-31,3.0,18.0,2022-12-31,mois de traitement
MaPrimeRénov',Nombre de dossiers MaPrimeRénov' validés,nb-maprimerenov-valides,07,Ardèche,9539.0,2022-10-31,0.0,2019-12-31,9539.0,,1788.0,434.0,2021-03-31,8323.0,100.0,2022-12-31,dossiers validés
Faciliter l’accès au logement des personnes sans-abri,Nombre de personnes sans-abri ou en hébergement ayant obtenu un logement social,logement-sans-domicile-hebergement-urgence,07,Ardèche,178.0,2022-11-30,112.0,2017-12-31,66.0,59.0,147.0,21.0,2019-12-31,161.0,100.0,2022-12-31,personnes dans l'année*
Améliorer la qualité du service rendu à l’usager,Part des lieux d’accueil du public qui publient leurs résultats (national et local),tx-transparence-resultats,07,Ardèche,84.0,2022-12-31,7.0,2017-12-31,77.0,1100.0,,,,100.0,83.0,2022-12-31,% de réseaux
Assurer une bonne couverture en internet fixe et en téléphonie mobile pour tous les Français d'ici 2022,Taux de déploiement de la fibre,taux-deploiement-fibre,07,Ardèche,32.0,2022-09-30,5.0,2017-12-31,27.0,540.0,9.0,256.0,2020-09-30,,,,% de déploiement
Déployer une offre France services dans tous les territoires ,Nombre de labellisations (atteinte de l'objectif fixé),nb-labellisations-france-services,07,Ardèche,29.0,2022-12-31,4.0,2020-01-31,25.0,625.0,6.0,383.0,2020-09-30,30.0,96.0,2022-12-31,labellisations
Déployer le pass Culture,Nombre d’utilisateurs du pass Culture de 18 ans,nb-utilisateurs-pass-culture,07,Ardèche,5565.0,2022-12-31,0.0,2019-01-31,5565.0,,,,,5451.0,100.0,2022-12-31,utilisateurs
Accompagner les aidants,Nombre de bénéficiaires d'un congé de proche aidant indemnisé,nb-beneficiaires-ajpa,07,Ardèche,90.0,2022-12-31,0.0,2020-09-30,90.0,,,,,270.0,33.0,2022-12-31,bénéficiaires
Redynamiser les cœurs de ville,Nombre de logements rénovés dans les petites villes (- de 20 000 habitants),nb-logements-renoves-petites-villes,07,Ardèche,321.0,2022-06-30,0.0,2020-09-30,321.0,,,,,,,,logements rénovés
Redynamiser les cœurs de ville,Nombre de logements ayant bénéficié d'un accompagnement (réhabilitation ou subvention),nb-logement-accompagnement,07,Ardèche,498.0,2022-09-30,0.0,2019-12-31,498.0,,227.0,119.0,2021-03-31,,,,logements
Redynamiser les cœurs de ville,Nombre de logements rénovés dans les villes moyennes (+ de 20 000 habitants),nb-logement-accompagnement,07,Ardèche,498.0,2022-09-30,0.0,2019-12-31,498.0,,227.0,119.0,2021-03-31,,,,logements rénovés
Apprendre à nager et à circuler à vélo en toute sécurité,Nombre d'enfants ayant suivi un cycle d’Aisance Aquatique,nb-cycle-aisance-aquatique,07,Ardèche,118.0,2022-12-31,0.0,2019-03-31,118.0,,,,,397.0,30.0,2022-12-31,enfants
Apprendre à nager et à circuler à vélo en toute sécurité,Nombre d’attestations « savoir rouler à vélo » délivrées,nb-attestations-savoir-rouler-velo,07,Ardèche,944.0,2022-12-31,0.0,2019-03-31,944.0,,477.0,98.0,2021-06-30,925.0,100.0,2022-12-31,attestations
Simplifier l’accès à l’aide juridictionnelle,Nombre de demandes d'aide juridictionnelle formulées par voie dématérialisée,nb-aide-juridictionnelle-dematerialisee,07,Ardèche,12.6,2022-11-30,0.0,2021-01-31,13.0,,,,,15.0,84.0,2022-12-31,% des demandes *
Garantir l'égalité professionnelle entre les femmes et les hommes,Part des entreprises respectant leur obligation de publier l’index égalité professionnelle,tx-entreprise-egalite-pro,07,Ardèche,81.0,2022-12-31,76.0,2019-09-30,5.0,7.0,,,,90.0,36.0,2022-12-31,%
