mesure,indicateur,id_indicateur,code_departement,libelle_departement,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,progression_derniere_maj,pourcentage_progression_derniere_maj,progression_derniere_maj_date,cible,pourcentage_cible,date_cible,unite
Plan 1 jeune 1 solution,Nombre de recrutements de jeunes,nombre-recrutements-jeunes,64,Pyrénées-Atlantiques,24847.0,2022-07-31,18617.0,2019-07-31,6230.0,33.0,12523.0,98.0,2021-02-28,,,,Recrutements depuis le mois d'août précédent
Pacte d'ambition pour l'insertion par l'activité économique,Nombre de bénéficiaires en structures d'insertion par l'activité économique,nb-beneficiaires-siae,64,Pyrénées-Atlantiques,656.0,2022-09-30,1185.0,2017-01-31,-529.0,-45.0,1103.0,-41.0,2021-02-28,1347.0,0.0,2022-12-31,bénéficiaires *
Supprimer la taxe d’habitation sur les résidences principales,Nombre de bénéficiaires totalement exonérés,nb-beneficiaires-suppression-taxe-habitation,64,Pyrénées-Atlantiques,255875.0,2022-12-31,0.0,2017-12-31,255875.0,,,,,329176.0,78.0,2023-12-31,bénéficiaires
Déployer le plan vélo,Kilomètres d'aménagements cyclables sécurisés,km-amenagement-cyclables-securises,64,Pyrénées-Atlantiques,502.0,2022-12-31,286.0,2017-12-31,216.0,76.0,379.0,32.0,2020-09-30,413.0,100.0,2022-03-31,kilomètres
Verdir le parc automobile,Nombre de primes à la conversion et de bonus écologiques,nb-primes-conversion,64,Pyrénées-Atlantiques,20214.0,2022-12-31,0.0,2018-01-31,20214.0,,10791.0,87.0,2020-09-30,15320.0,100.0,2022-06-30,primes et bonus
Verdir le parc automobile,Nombre de bornes de recharge pour véhicules électriques déployées,nb-points-recharge,64,Pyrénées-Atlantiques,723.0,2022-12-31,349.0,2019-09-30,374.0,107.0,,,,1021.0,56.0,2022-03-31,bornes de recharge
Mettre en œuvre la sortie du plastique à usage unique et lutter contre le gaspillage,Nombre de Français qui peuvent mettre tous les emballages dans le bac jaune,nb-francais-emballages-bac-jaune,64,Pyrénées-Atlantiques,680000.0,2022-12-31,350000.0,2017-06-30,330000.0,94.0,350000.0,94.0,2020-06-30,680000.0,100.0,2022-12-31,habitants
Réduire l'utilisation des produits phytosanitaires et accélérer la transition écologique,Surface agricole cultivée en agriculture biologique,surface-agriculture-biologique,64,Pyrénées-Atlantiques,5.3,2021-12-31,3.4,2017-12-31,2.0,56.0,4.4,20.0,2019-12-31,15.0,16.0,2022-12-31,% de surface agricole
Réduire l'utilisation des produits phytosanitaires et accélérer la transition écologique,Nombre d’agriculteurs engagés dans une démarche certifiée de transition agro-écologique,nb-agriculteurs-agro-eco,64,Pyrénées-Atlantiques,1161.0,2021-12-31,493.0,2017-12-31,668.0,135.0,,,,1059.0,100.0,2022-12-31,agriculteurs
Sécuriser le paiement des aides PAC,Taux de bénéficiaires payés dans les délais prévus,taux-paiement-dpb,64,Pyrénées-Atlantiques,99.37,2022-12-31,0.0,2017-12-31,99.0,,,,,99.0,100.0,2022-12-31,%
Renforcer la sécurité du quotidien,Nombre d’heures de patrouille de voie publique,nb-heures-patrouille,64,Pyrénées-Atlantiques,780303.0,2022-10-31,659818.0,2017-12-31,120485.0,18.0,,,,,,,heures de patrouille sur douze mois *
Renforcer la sécurité du quotidien,Atteintes aux personnes dans les transports en commun,nb-atteintes-personnes,64,Pyrénées-Atlantiques,67.0,2021-12-31,58.0,2017-12-31,9.0,16.0,,,,,,,atteintes aux personnes dans l'année
Renforcer la sécurité du quotidien,Atteintes aux biens dans les transports en commun,nb-atteintes-biens,64,Pyrénées-Atlantiques,303.0,2021-12-31,324.0,2017-12-31,-21.0,-6.0,,,,,,,atteintes aux biens dans l'année
Lutter contre les stupéfiants,Nombre d'amendes forfaitaires délictuelles dressées,nb-amendes-delictuelles-dressees,64,Pyrénées-Atlantiques,443.0,2022-12-31,0.0,2020-05-31,443.0,,154.0,188.0,2021-03-31,,,,amendes dressées
Lutter contre les violences faites aux femmes,Nombre d’ordonnances de protection délivrées,nb-ordonnances-delivrees,64,Pyrénées-Atlantiques,41.0,2021-12-31,11.0,2017-12-31,30.0,273.0,,,,,,,ordonnances dans l'année
Lutter contre les atteintes aux principes républicains,Nombre de contrôles réalisés dans le cadre des CLIR ou des dispositifs existant localement avant la mise en place progressive des CLIR,nb-controles-clir,64,Pyrénées-Atlantiques,2.0,2022-12-31,,,,,,,,,,,contrôles
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,64,Pyrénées-Atlantiques,36.0,2022-09-30,41.0,2017-12-31,-5.0,-12.0,46.0,-22.0,2019-12-31,,,,morts dans l'année
Lutter contre la récidive par une meilleure insertion professionnelle des personnes placées sous main de justice,Taux de personnes détenues ayant bénéficié d'une formation dans l'année,tx-detenus-formation,64,Pyrénées-Atlantiques,10.0,2022-09-30,10.0,2021-06-30,0.0,0.0,,,,,,,% de détenus
Lutter contre la récidive par une meilleure insertion professionnelle des personnes placées sous main de justice,Postes de travail d’intérêt général proposés sur l’ensemble du territoire national en tant que peine,nb-postes-tig,64,Pyrénées-Atlantiques,229.0,2022-12-31,177.0,2021-03-31,52.0,29.0,,,,,,,postes
Lutter contre les impayés de pensions alimentaires,Nombre de familles bénéficiaires d'une pension alimentaire versée par l'intermédiaire du service public des pensions alimentaires,nb-familles-aripa,64,Pyrénées-Atlantiques,859.0,2022-10-31,0.0,2020-09-30,859.0,,91.0,844.0,2021-03-31,2321.0,37.0,2022-12-31,familles
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins audio,tx-equipements-audio,64,Pyrénées-Atlantiques,41.1,2022-06-30,0.0,2018-12-31,41.0,,13.8,198.0,2020-09-30,40.0,100.0,2022-12-31,%
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins dentaires,tx-equipements-dentaire,64,Pyrénées-Atlantiques,60.17,2022-06-30,0.0,2019-03-31,60.0,,59.04,2.0,2020-09-30,45.0,100.0,2022-12-31,%
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins optiques,tx-equipements-optique,64,Pyrénées-Atlantiques,17.21,2022-06-30,0.0,2019-12-31,17.0,,12.9,33.0,2020-09-30,20.0,86.0,2022-12-31,%
Doubler le nombre de maisons de santé et de centres de santé dans les territoires,Nombre de maisons de santé pluri-professionnelles,nb-maisons-sante,64,Pyrénées-Atlantiques,16.0,2022-12-31,7.0,2017-06-30,9.0,129.0,8.0,100.0,2020-06-30,15.0,100.0,2022-12-31,maisons de santé
Doubler le nombre de maisons de santé et de centres de santé dans les territoires,Nombre de centres de santé,nb-centres-sante,64,Pyrénées-Atlantiques,3.0,2021-12-31,3.0,2017-12-31,0.0,0.0,,,,7.0,0.0,2022-12-31,centres de santé
Allonger le congé paternité pour un meilleur développement de l’enfant,Nombre de pères / conjoints prenant un congé de paternité,nb-peres-conge-paternite,64,Pyrénées-Atlantiques,3358.0,2021-12-31,2746.0,2018-12-31,612.0,22.0,2112.0,59.0,2020-09-30,3386.0,96.0,2022-12-31,pères / conjoints dans l'année
Simplifier l’accès aux droits des personnes handicapées,Durée moyenne de traitement pour les demandes d’allocation adulte handicapé,duree-moyenne-traitement-demandes-allocation-adulte-handicape,64,Pyrénées-Atlantiques,5.08,2022-09-30,3.9,2017-12-31,1.0,30.0,4.0,27.0,2019-12-31,3.0,0.0,2022-12-31,mois de traitement
MaPrimeRénov',Nombre de dossiers MaPrimeRénov' validés,nb-maprimerenov-valides,64,Pyrénées-Atlantiques,12259.0,2022-10-31,0.0,2019-12-31,12259.0,,2205.0,456.0,2021-03-31,6879.0,100.0,2022-12-31,dossiers validés
Faciliter l’accès au logement des personnes sans-abri,Nombre de personnes sans-abri ou en hébergement ayant obtenu un logement social,logement-sans-domicile-hebergement-urgence,64,Pyrénées-Atlantiques,381.0,2022-11-30,323.0,2017-12-31,58.0,18.0,323.0,18.0,2019-12-31,427.0,56.0,2022-12-31,personnes dans l'année*
Améliorer la qualité du service rendu à l’usager,Part des lieux d’accueil du public qui publient leurs résultats (national et local),tx-transparence-resultats,64,Pyrénées-Atlantiques,78.0,2022-12-31,8.0,2017-12-31,70.0,875.0,,,,100.0,76.0,2022-12-31,% de réseaux
Assurer une bonne couverture en internet fixe et en téléphonie mobile pour tous les Français d'ici 2022,Taux de déploiement de la fibre,taux-deploiement-fibre,64,Pyrénées-Atlantiques,74.0,2022-09-30,30.0,2017-12-31,44.0,147.0,52.0,42.0,2020-09-30,,,,% de déploiement
Déployer une offre France services dans tous les territoires ,Nombre de labellisations (atteinte de l'objectif fixé),nb-labellisations-france-services,64,Pyrénées-Atlantiques,31.0,2022-12-31,3.0,2020-01-31,28.0,933.0,6.0,417.0,2020-09-30,29.0,100.0,2022-12-31,labellisations
Déployer le pass Culture,Nombre d’utilisateurs du pass Culture de 18 ans,nb-utilisateurs-pass-culture,64,Pyrénées-Atlantiques,13913.0,2022-12-31,0.0,2019-01-31,13913.0,,,,,13918.0,100.0,2022-12-31,utilisateurs
Accompagner les aidants,Nombre de bénéficiaires d'un congé de proche aidant indemnisé,nb-beneficiaires-ajpa,64,Pyrénées-Atlantiques,178.0,2022-12-31,0.0,2020-09-30,178.0,,,,,630.0,28.0,2022-12-31,bénéficiaires
Redynamiser les cœurs de ville,Nombre de logements rénovés dans les petites villes (- de 20 000 habitants),nb-logements-renoves-petites-villes,64,Pyrénées-Atlantiques,413.0,2022-06-30,0.0,2020-09-30,413.0,,,,,,,,logements rénovés
Redynamiser les cœurs de ville,Nombre de logements ayant bénéficié d'un accompagnement (réhabilitation ou subvention),nb-logement-accompagnement,64,Pyrénées-Atlantiques,1680.0,2022-09-30,0.0,2019-12-31,1680.0,,967.0,74.0,2021-03-31,,,,logements
Redynamiser les cœurs de ville,Nombre de logements rénovés dans les villes moyennes (+ de 20 000 habitants),nb-logement-accompagnement,64,Pyrénées-Atlantiques,1680.0,2022-09-30,0.0,2019-12-31,1680.0,,967.0,74.0,2021-03-31,,,,logements rénovés
Apprendre à nager et à circuler à vélo en toute sécurité,Nombre d'enfants ayant suivi un cycle d’Aisance Aquatique,nb-cycle-aisance-aquatique,64,Pyrénées-Atlantiques,155.0,2022-12-31,0.0,2019-03-31,155.0,,35.0,343.0,2020-12-31,789.0,20.0,2022-12-31,enfants
Apprendre à nager et à circuler à vélo en toute sécurité,Nombre d’attestations « savoir rouler à vélo » délivrées,nb-attestations-savoir-rouler-velo,64,Pyrénées-Atlantiques,3741.0,2022-12-31,0.0,2019-03-31,3741.0,,960.0,290.0,2021-06-30,1777.0,100.0,2022-12-31,attestations
Simplifier l’accès à l’aide juridictionnelle,Nombre de demandes d'aide juridictionnelle formulées par voie dématérialisée,nb-aide-juridictionnelle-dematerialisee,64,Pyrénées-Atlantiques,6.7,2022-11-30,0.0,2021-01-31,7.0,,,,,15.0,45.0,2022-12-31,% des demandes *
Garantir l'égalité professionnelle entre les femmes et les hommes,Part des entreprises respectant leur obligation de publier l’index égalité professionnelle,tx-entreprise-egalite-pro,64,Pyrénées-Atlantiques,85.0,2022-12-31,0.0,2019-03-31,85.0,,,,,90.0,94.0,2022-12-31,%
