mesure,indicateur,id_indicateur,code_departement,libelle_departement,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,progression_derniere_maj,pourcentage_progression_derniere_maj,progression_derniere_maj_date,cible,pourcentage_cible,date_cible,unite
Supprimer la taxe d’habitation sur les résidences principales,Nombre de bénéficiaires totalement exonérés,nb-beneficiaires-suppression-taxe-habitation,37,Indre-et-Loire,225812.0,2021-12-31,0.0,2017-12-31,225812.0,,,,,287146.0,79.0,2023-12-31,bénéficiaires
Déployer le plan vélo,Kilomètres d'aménagements cyclables sécurisés,km-amenagement-cyclables-securises,37,Indre-et-Loire,758.0,2021-12-31,614.0,2017-12-31,144.0,23.0,696.0,9.0,2020-09-30,736.0,100.0,2022-03-31,kilomètres
Verdir le parc automobile,Nombre de primes à la conversion et de bonus écologiques,nb-primes-conversion,37,Indre-et-Loire,14155.0,2022-01-31,0.0,2018-01-31,14155.0,,9382.0,51.0,2020-09-30,13563.0,100.0,2022-06-30,primes et bonus
Verdir le parc automobile,Nombre de bornes de recharge pour véhicules électriques déployées,nb-points-recharge,37,Indre-et-Loire,732.0,2022-01-31,516.0,2019-09-30,216.0,42.0,,,,904.0,56.0,2022-03-31,bornes de recharge
Mettre en œuvre la sortie du plastique à usage unique et lutter contre le gaspillage,Nombre de Français qui peuvent mettre tous les emballages dans le bac jaune,nb-francais-emballages-bac-jaune,37,Indre-et-Loire,80000.0,2021-12-31,20000.0,2017-06-30,60000.0,300.0,20000.0,300.0,2020-06-30,600000.0,10.0,2022-12-31,habitants
Réduire l'utilisation des produits phytosanitaires et accélérer la transition écologique,Surface agricole cultivée en agriculture biologique,surface-agriculture-biologique,37,Indre-et-Loire,6.0,2020-12-31,4.2,2017-12-31,2.0,43.0,5.1,18.0,2019-12-31,15.0,17.0,2022-12-31,% de surface agricole
Réduire l'utilisation des produits phytosanitaires et accélérer la transition écologique,Nombre d’agriculteurs engagés dans une démarche certifiée de transition agro-écologique,nb-agriculteurs-agro-eco,37,Indre-et-Loire,657.0,2020-12-31,314.0,2017-12-31,343.0,109.0,,,,713.0,86.0,2022-12-31,agriculteurs
Sécuriser le paiement des aides PAC,Taux de bénéficiaires payés dans les délais prévus,taux-paiement-dpb,37,Indre-et-Loire,99.86,2021-12-31,0.0,2017-12-31,100.0,,,,,99.0,100.0,2022-12-31,%
Renforcer la sécurité du quotidien,Nombre d’heures de patrouille de voie publique,nb-heures-patrouille,37,Indre-et-Loire,496823.0,2022-01-31,574436.0,2017-12-31,-77613.0,-14.0,,,,,,,heures de patrouille sur douze mois *
Renforcer la sécurité du quotidien,Atteintes aux personnes dans les transports en commun,nb-atteintes-personnes,37,Indre-et-Loire,141.0,2021-12-31,142.0,2017-12-31,-1.0,-1.0,,,,,,,atteintes aux personnes dans l'année
Renforcer la sécurité du quotidien,Atteintes aux biens dans les transports en commun,nb-atteintes-biens,37,Indre-et-Loire,577.0,2021-12-31,586.0,2017-12-31,-9.0,-2.0,,,,,,,atteintes aux biens dans l'année
Lutter contre les stupéfiants,Nombre d'amendes forfaitaires délictuelles dressées,nb-amendes-delictuelles-dressees,37,Indre-et-Loire,386.0,2021-12-31,0.0,2020-05-31,386.0,,59.0,554.0,2021-03-31,,,,amendes dressées
Lutter contre les violences faites aux femmes,Nombre d’ordonnances de protection délivrées,nb-ordonnances-delivrees,37,Indre-et-Loire,12.0,2020-12-31,6.0,2017-12-31,6.0,100.0,,,,,,,ordonnances dans l'année
Lutter contre les atteintes aux principes républicains,Nombre de contrôles réalisés dans le cadre des CLIR ou des dispositifs existant localement avant la mise en place progressive des CLIR,nb-controles-clir,37,Indre-et-Loire,56.0,2021-12-31,,,,,,,,,,,contrôles
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,37,Indre-et-Loire,32.0,2021-12-31,32.0,2017-12-31,0.0,0.0,26.0,23.0,2019-12-31,,,,morts
Lutter contre la récidive par une meilleure insertion professionnelle des condamnés,Taux de personnes détenues ayant bénéficié d'une formation dans l'année,tx-detenus-formation,37,Indre-et-Loire,6.0,2021-09-30,6.0,2021-06-30,0.0,0.0,,,,,,,% de détenus
Lutter contre la récidive par une meilleure insertion professionnelle des condamnés,Postes de travail d’intérêt général proposés sur l’ensemble du territoire national en tant que peine,nb-postes-tig,37,Indre-et-Loire,255.0,2022-01-31,180.0,2021-03-31,75.0,42.0,,,,,,,postes
Lutter contre les impayés de pensions alimentaires,Nombre de familles bénéficiaires d'une pension alimentaire versée par l'intermédiaire du service public des pensions alimentaires,nb-familles-aripa,37,Indre-et-Loire,587.0,2022-02-28,0.0,2020-09-30,587.0,,70.0,739.0,2021-03-31,2346.0,25.0,2022-12-31,familles
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins audio,tx-equipements-audio,37,Indre-et-Loire,32.1,2021-09-30,0.0,2018-12-31,32.0,,10.93,194.0,2020-09-30,40.0,80.0,2022-12-31,%
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins dentaires,tx-equipements-dentaire,37,Indre-et-Loire,57.16,2021-09-30,0.0,2019-03-31,57.0,,55.84,2.0,2020-09-30,45.0,100.0,2022-12-31,%
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins optiques,tx-equipements-optique,37,Indre-et-Loire,13.34,2021-09-30,0.0,2019-12-31,13.0,,12.2,9.0,2020-09-30,20.0,67.0,2022-12-31,%
Doubler le nombre de maisons de santé et de centres de santé dans les territoires,Nombre de maisons de santé pluri-professionnelles,nb-maisons-sante,37,Indre-et-Loire,24.0,2021-12-31,15.0,2017-06-30,9.0,60.0,23.0,4.0,2020-06-30,28.0,69.0,2022-12-31,maisons de santé
Doubler le nombre de maisons de santé et de centres de santé dans les territoires,Nombre de centres de santé,nb-centres-sante,37,Indre-et-Loire,2.0,2021-12-31,1.0,2017-12-31,1.0,100.0,,,,6.0,20.0,2022-12-31,centres de santé
Allonger le congé paternité pour un meilleur développement de l’enfant,Nombre de pères / conjoints prenant un congé de paternité,nb-peres-conge-paternite,37,Indre-et-Loire,2932.0,2021-12-31,2660.0,2018-12-31,272.0,10.0,1997.0,47.0,2020-09-30,3419.0,36.0,2022-12-31,pères / conjoints dans l'année
Simplifier l’accès aux droits des personnes handicapées,Durée moyenne de traitement pour les demandes d’allocation adulte handicapé,duree-moyenne-traitement-demandes-allocation-adulte-handicape,37,Indre-et-Loire,6.6,2021-09-30,4.3,2017-12-31,2.0,53.0,5.0,32.0,2020-09-30,3.0,0.0,2022-12-31,mois de traitement
MaPrimeRénov',Nombre de dossiers MaPrimeRénov' validés,nb-maprimerenov-valides,37,Indre-et-Loire,6867.0,2022-01-31,0.0,2019-12-31,6867.0,,2026.0,239.0,2021-03-31,9863.0,70.0,2022-12-31,dossiers validés
Faciliter l’accès au logement des personnes sans-abri,Nombre de personnes sans-abri ou en hébergement ayant obtenu un logement social,logement-sans-domicile-hebergement-urgence,37,Indre-et-Loire,656.0,2021-12-31,374.0,2017-12-31,282.0,75.0,502.0,31.0,2019-12-31,535.0,100.0,2022-12-31,personnes dans l'année*
Améliorer la qualité du service rendu à l’usager,Part des lieux d’accueil du public qui publient leurs résultats (national et local),tx-transparence-resultats,37,Indre-et-Loire,78.0,2019-12-31,7.0,2017-12-31,71.0,1014.0,,,,100.0,76.0,2022-12-31,% de réseaux
Assurer une bonne couverture en internet fixe et en téléphonie mobile pour tous les Français d'ici 2022,Taux de déploiement de la fibre,taux-deploiement-fibre,37,Indre-et-Loire,59.0,2021-09-30,24.0,2017-12-31,35.0,146.0,46.0,28.0,2020-09-30,,,,% de déploiement
Déployer une offre France services dans tous les territoires ,Nombre de labellisations (atteinte de l'objectif fixé),nb-labellisations-france-services,37,Indre-et-Loire,26.0,2022-03-31,4.0,2020-01-31,22.0,550.0,15.0,73.0,2020-09-30,27.0,96.0,2022-12-31,labellisations
Déployer le pass Culture,Nombre d’utilisateurs du pass Culture de 18 ans,nb-utilisateurs-pass-culture,37,Indre-et-Loire,9377.0,2022-02-28,0.0,2019-01-31,9377.0,,1.0,937600.0,2020-10-31,16720.0,56.0,2022-12-31,utilisateurs
Accompagner les aidants,Nombre de bénéficiaires d'un congé de proche aidant indemnisé,nb-beneficiaires-ajpa,37,Indre-et-Loire,40.0,2021-12-31,0.0,2020-09-30,40.0,,,,,390.0,10.0,2022-12-31,bénéficiaires
Redynamiser les cœurs de ville,Nombre de logements rénovés dans les petites villes (- de 20 000 habitants),nb-logements-renoves-petites-villes,37,Indre-et-Loire,155.0,2022-02-28,0.0,2020-09-30,155.0,,,,,,,,logements rénovés
Redynamiser les cœurs de ville,Nombre de logements ayant bénéficié d'un accompagnement (réhabilitation ou subvention),nb-logement-accompagnement,37,Indre-et-Loire,89.0,2022-02-28,0.0,2019-12-31,89.0,,51.0,75.0,2021-03-31,79.0,100.0,2022-12-31,logements
Redynamiser les cœurs de ville,Nombre de logements rénovés dans les villes moyennes (+ de 20 000 habitants),nb-logement-accompagnement,37,Indre-et-Loire,89.0,2022-02-28,0.0,2019-12-31,89.0,,51.0,75.0,2021-03-31,79.0,100.0,2022-12-31,logements rénovés
Apprendre à nager et à circuler à vélo en toute sécurité,Nombre d'enfants ayant suivi un cycle d’Aisance Aquatique,nb-cycle-aisance-aquatique,37,Indre-et-Loire,132.0,2021-12-31,0.0,2019-03-31,132.0,,,,,767.0,17.0,2022-12-31,enfants
Apprendre à nager et à circuler à vélo en toute sécurité,Nombre d’attestations « savoir rouler à vélo » délivrées,nb-attestations-savoir-rouler-velo,37,Indre-et-Loire,1484.0,2021-12-31,0.0,2019-03-31,1484.0,,114.0,1202.0,2021-06-30,1710.0,87.0,2022-12-31,attestations
Simplifier l’accès à l’aide juridictionnelle,Nombre de demandes d'aide juridictionnelle formulées par voie dématérialisée,nb-aide-juridictionnelle-dematerialisee,37,Indre-et-Loire,0.0,2021-03-31,0.0,2021-01-31,0.0,,,,,15.0,0.0,2022-12-31,% des demandes *
Garantir l'égalité professionnelle entre les femmes et les hommes,Part des entreprises respectant leur obligation de publier l’index égalité professionnelle,tx-entreprise-egalite-pro,37,Indre-et-Loire,94.0,2021-12-31,0.0,2019-03-31,94.0,,,,,90.0,100.0,2022-12-31,%
