mesure,indicateur,id_indicateur,code_departement,libelle_departement,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,progression_derniere_maj,pourcentage_progression_derniere_maj,progression_derniere_maj_date,cible,pourcentage_cible,date_cible,unite
Réduire l'utilisation des produits phytosanitaires et accélérer la transition écologique,Nombre d’agriculteurs engagés dans une démarche certifiée de transition agro-écologique,nb-agriculteurs-agro-eco,2A,Corse-du-Sud,197.0,2020-12-31,134.0,2017-12-31,63.0,47.0,,,,276.0,44.0,2022-12-31,agriculteurs
Sécuriser le paiement des aides PAC,Taux de bénéficiaires payés dans les délais prévus,taux-paiement-dpb,2A,Corse-du-Sud,98.58,2020-12-31,0.0,2017-12-31,99.0,,,,,99.0,100.0,2022-12-31,%
Renforcer la sécurité du quotidien,Nombre d’heures de patrouille de voie publique,nb-heures-patrouille,2A,Corse-du-Sud,353373.0,2021-10-31,236068.0,2017-12-31,117305.0,50.0,,,,,,,heures de patrouille sur douze mois *
Renforcer la sécurité du quotidien,Atteintes aux personnes dans les transports en commun,nb-atteintes-personnes,2A,Corse-du-Sud,35.0,2021-11-30,9.0,2017-11-30,26.0,289.0,,,,,,,atteintes aux personnes entre janvier et novembre
Renforcer la sécurité du quotidien,Atteintes aux biens dans les transports en commun,nb-atteintes-biens,2A,Corse-du-Sud,47.0,2021-11-30,28.0,2017-11-30,19.0,68.0,,,,,,,atteintes aux biens entre janvier et novembre
Lutter contre les stupéfiants,Nombre d'amendes forfaitaires délictuelles dressées,nb-amendes-delictuelles-dressees,2A,Corse-du-Sud,79.0,2021-11-30,0.0,,79.0,,24.0,229.0,2021-03-31,,,,amendes dressées
Lutter contre les violences faites aux femmes,Nombre d’ordonnances de protection délivrées,nb-ordonnances-delivrees,2A,Corse-du-Sud,0.0,2020-06-30,0.0,2017-12-31,0.0,,,,,,,,ordonnances dans l'année
Lutter contre les atteintes aux principes républicains,Nombre de contrôles réalisés dans le cadre des CLIR ou des dispositifs existant localement avant la mise en place progressive des CLIR,nb-controles-clir,2A,Corse-du-Sud,6.0,2020-12-31,,,,,,,,,,,contrôles
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,2A,Corse-du-Sud,21.0,2020-12-31,10.0,2017-12-31,11.0,110.0,9.0,133.0,2019-12-31,,,,morts
Lutter contre la récidive par une meilleure insertion professionnelle des condamnés,Taux de personnes détenues ayant bénéficié d'une formation dans l'année,tx-detenus-formation,2A,Corse-du-Sud,9.0,2021-09-30,,,,,,,,,,,% de détenus
Lutter contre la récidive par une meilleure insertion professionnelle des condamnés,Postes de travail d’intérêt général proposés sur l’ensemble du territoire national en tant que peine,nb-postes-tig,2A,Corse-du-Sud,146.0,2021-11-30,146.0,2021-09-30,0.0,0.0,,,,,,,postes
Lutter contre les impayés de pensions alimentaires,Nombre de familles bénéficiaires d'une pension alimentaire versée par l'intermédiaire du service public des pensions alimentaires,nb-familles-aripa,2A,Corse-du-Sud,34.0,2021-10-31,2.0,2020-12-31,32.0,1600.0,4.0,750.0,2021-03-31,493.0,7.0,2022-12-31,familles
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins dentaires,tx-equipements-dentaire,2A,Corse-du-Sud,64.73,2021-09-30,0.0,2019-01-31,65.0,,59.49,9.0,2020-09-30,45.0,100.0,2022-12-31,%
Doubler le nombre de maisons de santé et de centres de santé dans les territoires,Nombre de maisons de santé pluri-professionnelles,nb-maisons-sante,2A,Corse-du-Sud,2.0,2021-06-30,2.0,2017-06-30,0.0,0.0,2.0,0.0,2020-06-30,3.0,0.0,2022-12-31,maisons de santé
Doubler le nombre de maisons de santé et de centres de santé dans les territoires,Nombre de centres de santé,nb-centres-sante,2A,Corse-du-Sud,0.0,2021-06-30,,,,,,,,1.0,,2022-12-31,centres de santé
Allonger le congé paternité pour un meilleur développement de l’enfant,Nombre de pères / conjoints prenant un congé de paternité,nb-peres-conge-paternite,2A,Corse-du-Sud,464.0,2020-12-31,485.0,2018-12-31,-21.0,-4.0,334.0,39.0,2020-09-30,581.0,0.0,2022-12-31,pères / conjoints dans l'année
Simplifier l’accès aux droits des personnes handicapées,Durée moyenne de traitement pour les demandes d’allocation adulte handicapé,duree-moyenne-traitement-demandes-allocation-adulte-handicape,2A,Corse-du-Sud,2.5,2019-12-31,2.5,2018-12-31,0.0,0.0,2.5,0.0,2019-12-31,3.0,100.0,2022-12-31,mois de traitement
MaPrimeRénov',Nombre de dossiers MaPrimeRénov' validés,nb-maprimerenov-valides,2A,Corse-du-Sud,408.0,2021-11-30,0.0,,408.0,,155.0,163.0,2021-03-31,591.0,69.0,2022-12-31,dossiers validés
Faciliter l’accès au logement des personnes sans-abri,Nombre de personnes sans-abri ou en hébergement ayant obtenu un logement social,logement-sans-domicile-hebergement-urgence,2A,Corse-du-Sud,84.0,2020-12-31,66.0,2017-12-31,18.0,27.0,59.0,42.0,2019-12-31,,,,personnes dans l'année*
Améliorer la qualité du service rendu à l’usager,Part des lieux d’accueil du public qui publient leurs résultats (national et local),tx-transparence-resultats,2A,Corse-du-Sud,72.0,2019-12-31,9.0,2017-12-31,63.0,700.0,,,,100.0,69.0,2022-12-31,% de réseaux
Assurer une bonne couverture en internet fixe et en téléphonie mobile pour tous les Français d'ici 2022,Taux de déploiement de la fibre,taux-deploiement-fibre,2A,Corse-du-Sud,49.0,2021-09-30,26.0,2017-12-31,23.0,88.0,38.0,29.0,2020-09-30,75.0,47.0,2022-12-31,% de déploiement
Déployer une offre France Services dans tous les territoires ,Nombre de labellisations (atteinte de l'objectif fixé),nb-labellisations-france-services,2A,Corse-du-Sud,11.0,2021-12-31,0.0,2017-01-01,11.0,,5.0,120.0,2020-09-30,14.0,79.0,2022-12-31,labellisations
Déployer le Pass culture,Nombre d’utilisateurs du Pass culture,nb-utilisateurs-pass-culture,2A,Corse-du-Sud,1324.0,2021-11-30,0.0,2017-01-01,1324.0,,,,,2253.0,59.0,2022-12-31,utilisateurs
Accompagner les aidants,Nombre de bénéficiaires d'un congé de proche aidant indemnisé,nb-beneficiaires-ajpa,2A,Corse-du-Sud,17.0,2021-11-30,,,,,,,,240.0,,2022-12-31,bénéficiaires
Redynamiser les cœurs de ville,Nombre de logements rénovés dans les petites villes (- de 20 000 habitants),nb-logements-renoves-petites-villes,2A,Corse-du-Sud,32.0,2021-11-30,,,,,,,,,,,logements rénovés depuis octobre 2020
Redynamiser les cœurs de ville,Nombre de logements ayant bénéficié d'un accompagnement (réhabilitation ou subvention),nb-logement-accompagnement,2A,Corse-du-Sud,244.0,2021-09-30,0.0,,244.0,,227.0,7.0,2021-03-31,661.0,37.0,2022-12-31,logements
Redynamiser les cœurs de ville,Nombre de logements rénovés dans les villes moyennes (+ de 20 000 habitants),nb-logement-accompagnement,2A,Corse-du-Sud,244.0,2021-09-30,0.0,,244.0,,227.0,7.0,2021-03-31,661.0,37.0,2022-12-31,logements rénovés
Apprendre à nager et à circuler à vélo en toute sécurité,Nombre d'enfants ayant suivi un cycle d’Aisance Aquatique,nb-cycle-aisance-aquatique,2A,Corse-du-Sud,0.0,2021-10-31,0.0,,0.0,,,,,161.0,0.0,2022-12-31,enfants
Apprendre à nager et à circuler à vélo en toute sécurité,Nombre d’attestations « savoir rouler à vélo » délivrées,nb-attestations-savoir-rouler-velo,2A,Corse-du-Sud,148.0,2021-09-30,0.0,,148.0,,148.0,0.0,2021-06-30,372.0,40.0,2022-12-31,attestations
Simplifier l’accès à l’aide juridictionnelle,Nombre de demandes d'aide juridictionnelle formulées par voie dématérialisée,nb-aide-juridictionnelle-dematerialisee,2A,Corse-du-Sud,0.0,2021-03-31,,,,,,,,15.0,,2022-12-31,% des demandes *
Garantir l'égalité professionnelle entre les femmes et les hommes,Part des entreprises respectant leur obligation de publier l’index égalité professionnelle,tx-entreprise-egalite-pro,2A,Corse-du-Sud,100.0,2021-09-30,62.0,2019-09-30,38.0,61.0,,,,90.0,100.0,2022-12-31,%
