mesure,indicateur,id_indicateur,code_departement,libelle_departement,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,progression_derniere_maj,pourcentage_progression_derniere_maj,progression_derniere_maj_date,cible,pourcentage_cible,date_cible,unite
Doubler le nombre de maisons de santé et de centres de santé dans les territoires,Nombre de maisons de santé pluri-professionnelles,nb-maisons-sante,10,Aube,15.0,2021-06-30,7.0,2017-06-30,8.0,114.0,12.0,25.0,2020-06-30,21.0,57.0,2022-12-31,maisons de santé
Doubler le nombre de maisons de santé et de centres de santé dans les territoires,Nombre de centres de santé,nb-centres-sante,10,Aube,4.0,2020-12-31,,,,,,,,5.0,,2022-12-31,centres de santé
Allonger le congé paternité pour un meilleur développement de l’enfant,Nombre de pères / conjoints prenant un congé de paternité,nb-peres-conge-paternite,10,Aube,1138.0,2020-12-31,1188.0,2018-12-31,-50.0,-4.0,859.0,32.0,2020-09-30,1422.0,0.0,2022-12-31,pères / conjoints dans l'année
Simplifier l’accès aux droits des personnes handicapées,Durée moyenne de traitement pour les demandes d’allocation adulte handicapé,duree-moyenne-traitement-demandes-allocation-adulte-handicape,10,Aube,2.7,2020-12-31,3.3,2018-12-31,-1.0,-18.0,3.2,-16.0,2020-09-30,3.0,100.0,2022-12-31,mois de traitement
MaPrimeRénov',Nombre de dossiers MaPrimeRénov' validés,nb-maprimerenov-valides,10,Aube,1951.0,2021-05-31,0.0,,1951.0,,1311.0,49.0,2021-03-31,,,,dossiers validés
Offrir un logement aux sans-abri : Logement d’abord,Nombre de personnes sans-abri ou en hébergement ayant obtenu un logement social,logement-sans-domicile-hebergement-urgence,10,Aube,211.0,2020-12-31,134.0,2017-12-31,77.0,57.0,211.0,0.0,2019-12-31,,,,personnes dans l'année*
Améliorer la qualité du service rendu à l’usager,Part des lieux d’accueil du public qui publient leurs résultats (national et local),tx-transparence-resultats,10,Aube,82.0,2019-12-31,7.0,2017-12-31,75.0,1071.0,,,,100.0,81.0,2022-12-31,% de réseaux
Assurer une bonne couverture en internet fixe et en téléphonie mobile pour tous les Français d'ici 2022,Taux de déploiement de la fibre,taux-deploiement-fibre,10,Aube,54.0,2021-03-31,9.0,2017-12-31,45.0,500.0,38.0,42.0,2020-09-30,,,,% de déploiement
Déployer une offre France Services dans tous les territoires ,Nombre de labellisations (atteinte de l'objectif fixé),nb-labellisations-france-services,10,Aube,10.0,2021-07-31,0.0,2017-01-01,10.0,,5.0,100.0,2020-09-30,18.0,56.0,2022-12-31,labellisations
Déployer le Pass culture,Nombre d’utilisateurs du Pass culture,nb-utilisateurs-pass-culture,10,Aube,1832.0,2021-06-30,0.0,2017-01-01,1832.0,,3.0,60967.0,2020-10-31,7653.0,24.0,2022-12-31,utilisateurs
Accompagner les aidants,Nombre de bénéficiaires d'un congé de proche aidant indemnisé,nb-beneficiaires-ajpa,10,Aube,5.0,2021-03-31,,,,,,,,265.0,,2022-12-31,bénéficiaires
Redynamiser les cœurs de ville,Nombre de logements rénovés dans les petites villes (- de 20 000 habitants),nb-logements-renoves-petites-villes,10,Aube,56.0,2021-05-31,,,,,,,,,,,logements rénovés
Redynamiser les cœurs de ville,Nombre de logements ayant bénéficié d'un accompagnement (réhabilitation ou subvention),nb-logement-accompagnement,10,Aube,470.0,2021-05-31,0.0,,470.0,,459.0,2.0,2021-03-31,,,,logements
Redynamiser les cœurs de ville,Nombre de logements rénovés dans les villes moyennes (+ de 20 000 habitants),nb-logement-accompagnement,10,Aube,470.0,2021-05-31,0.0,,470.0,,459.0,2.0,2021-03-31,,,,logements rénovés
Apprendre à nager et à circuler à vélo en toute sécurité,Nombre d'enfants ayant suivi un cycle d’Aisance Aquatique,nb-cycle-aisance-aquatique,10,Aube,0.0,2020-12-31,0.0,,0.0,,,,,397.0,0.0,2022-12-31,enfants
Apprendre à nager et à circuler à vélo en toute sécurité,Nombre d’attestations « savoir rouler à vélo » délivrées,nb-attestations-savoir-rouler-velo,10,Aube,103.0,2021-06-30,0.0,,103.0,,,,,922.0,11.0,2022-12-31,attestations
Garantir l'égalité professionnelle entre les femmes et les hommes,Part des entreprises respectant leur obligation de publier l’index égalité professionnelle,tx-entreprise-egalite-pro,10,Aube,91.0,2021-06-30,25.0,2019-03-31,66.0,264.0,,,,90.0,100.0,2022-12-31,%
