mesure,indicateur,id_indicateur,code_departement,libelle_departement,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,progression_derniere_maj,pourcentage_progression_derniere_maj,progression_derniere_maj_date,cible,pourcentage_cible,date_cible,unite
Supprimer la taxe d’habitation sur les résidences principales,Nombre de bénéficiaires totalement exonérés,nb-beneficiaires-suppression-taxe-habitation,50,Manche,193056.0,2020-12-31,0.0,2017-01-01,193056.0,,,,,232190.0,83.0,2023-12-31,bénéficiaires
Déployer le plan vélo,Kilomètres d'aménagements cyclables sécurisés,km-amenagement-cyclables-securises,50,Manche,570.0,2021-03-31,513.0,2017-12-31,57.0,11.0,563.0,1.0,2020-09-30,613.0,57.0,2022-03-31,kilomètres
Verdir le parc automobile,Nombre de primes à la conversion et de bonus écologiques,nb-primes-conversion,50,Manche,12080.0,2021-05-31,0.0,2018-03-31,12080.0,,10249.0,18.0,2020-09-30,10936.0,100.0,2022-06-30,primes et bonus
Verdir le parc automobile,Nombre de bornes de recharge pour véhicules électriques déployées,nb-points-recharge,50,Manche,345.0,2021-07-31,0.0,,345.0,,,,,729.0,47.0,2022-03-31,bornes de recharge
Mettre en œuvre la sortie du plastique à usage unique et lutter contre le gaspillage,Nombre de Français qui peuvent mettre tous les emballages dans le bac jaune,nb-francais-emballages-bac-jaune,50,Manche,40000.0,2020-12-31,20000.0,2017-06-30,20000.0,100.0,40000.0,0.0,2020-06-30,500000.0,4.0,2022-12-31,habitants
Réduire l'utilisation des produits phytosanitaires et accélérer la transition écologique,Surface agricole cultivée en agriculture biologique,surface-agriculture-biologique,50,Manche,8.3,2020-12-31,5.9,2017-12-31,2.0,41.0,7.3,14.0,2019-12-31,15.0,26.0,2022-12-31,% de surface agricole
Réduire l'utilisation des produits phytosanitaires et accélérer la transition écologique,Nombre d’agriculteurs engagés dans une démarche certifiée de transition agro-écologique,nb-agriculteurs-agro-eco,50,Manche,593.0,2019-12-31,490.0,2017-12-31,103.0,21.0,,,,904.0,25.0,2022-12-31,agriculteurs
Sécuriser le paiement des aides PAC,Taux de bénéficiaires payés dans les délais prévus,taux-paiement-dpb,50,Manche,99.29,2020-12-31,0.0,2017-12-31,99.0,,,,,99.0,100.0,2022-12-31,%
Renforcer la sécurité du quotidien,Nombre d’heures de patrouille de voie publique,nb-heures-patrouille,50,Manche,514460.0,2021-05-31,551766.0,2018-01-31,-37306.0,-7.0,,,,,,,heures de patrouille sur douze mois *
Renforcer la sécurité du quotidien,Atteintes aux personnes dans les transports en commun,nb-atteintes-personnes,50,Manche,20.0,2021-06-30,13.0,2017-06-30,7.0,54.0,,,,,,,atteintes aux personnes entre janvier et juin
Renforcer la sécurité du quotidien,Atteintes aux biens dans les transports en commun,nb-atteintes-biens,50,Manche,50.0,2021-06-30,85.0,2017-06-30,-35.0,-41.0,,,,,,,atteintes aux biens entre janvier et juin
Lutter contre les stupéfiants,Nombre d'amendes forfaitaires délictuelles dressées,nb-amendes-delictuelles-dressees,50,Manche,152.0,2021-06-30,0.0,,152.0,,87.0,75.0,2021-03-31,,,,amendes dressées dans l'année
Lutter contre les violences faites aux femmes,Nombre d’ordonnances de protection délivrées,nb-ordonnances-delivrees,50,Manche,22.0,2020-12-31,3.0,2017-09-30,19.0,633.0,,,,,,,ordonnances dans l'année
Lutter contre les atteintes aux principes républicains,Nombre de contrôles réalisés dans le cadre des CLIR ou des dispositifs existant localement avant la mise en place progressive des CLIR,nb-controles-clir,50,Manche,0.0,2020-12-31,,,,,,,,,,,contrôles dans l'année
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,50,Manche,25.0,2020-12-31,32.0,2017-12-31,-7.0,-22.0,37.0,-32.0,2019-12-31,,,,morts dans l'année
Lutter contre la récidive par une meilleure insertion professionnelle des condamnés,Postes de travail d’intérêt général proposés sur l’ensemble du territoire national en tant que peine,nb-postes-tig,50,Manche,244.0,2021-03-31,244.0,2021-03-31,0.0,0.0,,,,,,,postes
Lutter contre les impayés de pensions alimentaires,Nombre de familles bénéficiaires d'une pension alimentaire versée par l'intermédiaire du service public des pensions alimentaires,nb-familles-aripa,50,Manche,106.0,2021-06-30,20.0,2020-12-31,86.0,430.0,51.0,108.0,2021-03-31,,,,familles
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins audio,tx-equipements-audio,50,Manche,3.92,2020-12-31,14.57,2019-01-31,-11.0,-73.0,12.71,-69.0,2020-09-30,40.0,0.0,2022-12-31,%
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins dentaires,tx-equipements-dentaire,50,Manche,59.75,2020-12-31,39.24,2019-04-30,21.0,52.0,63.39,-6.0,2020-09-30,45.0,100.0,2022-12-31,%
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins optiques,tx-equipements-optique,50,Manche,11.24,2020-12-31,11.35,2020-01-31,-0.0,-1.0,11.69,-4.0,2020-09-30,20.0,0.0,2022-12-31,%
Doubler le nombre de maisons de santé et de centres de santé dans les territoires,Nombre de maisons de santé pluri-professionnelles,nb-maisons-sante,50,Manche,21.0,2021-06-30,12.0,2017-06-30,9.0,75.0,17.0,24.0,2020-06-30,22.0,90.0,2022-12-31,maisons de santé
Allonger le congé paternité pour un meilleur développement de l’enfant,Nombre de pères / conjoints prenant un congé de paternité,nb-peres-conge-paternite,50,Manche,2171.0,2020-12-31,2159.0,2018-12-31,12.0,1.0,1641.0,32.0,2020-09-30,2473.0,4.0,2022-12-31,pères / conjoints dans l'année
Simplifier l’accès aux droits des personnes handicapées,Durée moyenne de traitement pour les demandes d’allocation adulte handicapé,duree-moyenne-traitement-demandes-allocation-adulte-handicape,50,Manche,6.6,2019-12-31,6.6,2019-12-31,0.0,0.0,6.6,0.0,2019-12-31,3.0,0.0,2022-12-31,mois de traitement
MaPrimeRénov',Nombre de dossiers MaPrimeRénov' validés,nb-maprimerenov-valides,50,Manche,4017.0,2021-05-31,0.0,,4017.0,,2749.0,46.0,2021-03-31,,,,dossiers validés
Offrir un logement aux sans-abri : Logement d’abord,Nombre de personnes sans-abri ou en hébergement ayant obtenu un logement social,logement-sans-domicile-hebergement-urgence,50,Manche,392.0,2020-12-31,191.0,2017-12-31,201.0,105.0,260.0,51.0,2019-12-31,,,,personnes dans l'année*
Améliorer la qualité du service rendu à l’usager,Part des lieux d’accueil du public qui publient leurs résultats (national et local),tx-transparence-resultats,50,Manche,77.0,2019-12-31,6.0,2017-12-31,71.0,1183.0,,,,100.0,76.0,2022-12-31,% de réseaux
Assurer une bonne couverture en internet fixe et en téléphonie mobile pour tous les Français d'ici 2022,Taux de déploiement de la fibre,taux-deploiement-fibre,50,Manche,37.0,2021-03-31,12.0,2017-12-31,25.0,208.0,32.0,16.0,2020-09-30,,,,% de déploiement
Déployer une offre France Services dans tous les territoires ,Nombre de labellisations (atteinte de l'objectif fixé),nb-labellisations-france-services,50,Manche,14.0,2021-07-31,0.0,2017-01-01,14.0,,10.0,40.0,2020-09-30,30.0,47.0,2022-12-31,labellisations
Déployer le Pass culture,Nombre d’utilisateurs du Pass culture,nb-utilisateurs-pass-culture,50,Manche,2335.0,2021-06-30,0.0,2017-01-01,2335.0,,,,,8979.0,26.0,2022-12-31,utilisateurs
Accompagner les aidants,Nombre de bénéficiaires d'un congé de proche aidant indemnisé,nb-beneficiaires-ajpa,50,Manche,13.0,2021-03-31,,,,,,,,450.0,,2022-12-31,bénéficiaires
Redynamiser les cœurs de ville,Nombre de logements rénovés dans les petites villes (- de 20 000 habitants),nb-logements-renoves-petites-villes,50,Manche,179.0,2021-05-31,,,,,,,,,,,logements rénovés
Redynamiser les cœurs de ville,Nombre de logements ayant bénéficié d'un accompagnement (réhabilitation ou subvention),nb-logement-accompagnement,50,Manche,667.0,2021-05-31,0.0,,667.0,,667.0,0.0,2021-03-31,,,,logements
Redynamiser les cœurs de ville,Nombre de logements rénovés dans les villes moyennes (+ de 20 000 habitants),nb-logement-accompagnement,50,Manche,667.0,2021-05-31,0.0,,667.0,,667.0,0.0,2021-03-31,,,,logements rénovés
Apprendre à nager et à circuler à vélo en toute sécurité,Nombre d'enfants ayant suivi un cycle d’Aisance Aquatique,nb-cycle-aisance-aquatique,50,Manche,0.0,2020-12-31,0.0,,0.0,,,,,588.0,0.0,2022-12-31,enfants
Apprendre à nager et à circuler à vélo en toute sécurité,Nombre d’attestations « savoir rouler à vélo » délivrées,nb-attestations-savoir-rouler-velo,50,Manche,491.0,2021-06-30,0.0,,491.0,,,,,1345.0,37.0,2022-12-31,attestations
Garantir l'égalité professionnelle entre les femmes et les hommes,Part des entreprises respectant leur obligation de publier l’index égalité professionnelle,tx-entreprise-egalite-pro,50,Manche,71.0,2021-06-30,33.0,2019-03-31,38.0,115.0,,,,90.0,67.0,2022-12-31,%
